symbol,date,open,high,low,close,volume,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,daily_ret
RTX,2025-12-18,178.49000549316406,180.5,178.08999633789062,178.2899932861328,4090600,173.7664993286133,172.67559997558592,NA,57.55393968676426,0.9663960550971407,0.5834603730230553,0.38293568207408535,181.61393642251315,165.91906223471344,173.7664993286133,0.006151220974394356
AMGN,2025-12-18,326.2699890136719,328.239990234375,321.9100036621094,324.4200134277344,2669000,330.92150115966797,317.6122003173828,NA,49.11073950767517,0.052868994727983676,0.6391834840261382,-0.5863144892981546,351.3061369683091,310.53686535102685,330.92150115966797,-0.004877139628423399
HON,2025-12-18,200.8300018310547,201.3300018310547,196.66000366210938,198.0800018310547,4168300,192.7915008544922,195.20132446289062,NA,57.36408258961833,0.3477337887918486,-0.20261230279994907,0.5503460915917977,199.23006426833211,186.35293744065228,192.7915008544922,-0.00905496805303152
UPS,2025-12-18,101.33000183105469,102.88999938964844,101.19000244140625,102.08000183105469,7611600,97.02550086975097,93.36480056762696,NA,67.72925460200942,2.2795547724741683,1.9264189149638205,0.3531358575103478,102.983618615388,91.06738312411395,97.02550086975097,0.011093529682433267
QCOM,2025-12-18,175.7100067138672,177.0800018310547,173.52999877929688,174.19000244140625,8967500,172.12199935913085,171.42699920654297,NA,51.22261472534886,0.9832994591776778,0.9737673735360602,0.00953208564161756,184.66877506970772,159.575223648554,172.12199935913085,0.010734630050058147
IBM,2025-12-18,303.1499938964844,304.45001220703125,295.70001220703125,300.45001220703125,5411700,305.10749969482424,300.2352008056641,NA,45.333159478924266,0.48140719798663856,0.8432796303225907,-0.3618724323359521,315.292813065605,294.9221863240435,305.10749969482424,-0.009461938045253193
CAT,2025-12-18,568.5,574.65997314453125,561.90997314453125,565.83001708984375,2193000,582.6359954833985,559.6145983886719,NA,45.972572488419246,1.3661075904824127,2.2465748591451815,-0.8804672686627688,623.9923936037053,541.2795973630916,582.6359954833985,0.007012052783802236
GE,2025-12-18,296,302.30999755859375,295.4200134277344,301.69000244140625,4495100,292.0295013427734,299.426201171875,NA,55.60207960987019,-0.21166046988282394,-0.7346728119618109,0.523012342078987,303.17506928315464,280.8839334023922,292.0295013427734,0.0325484632898112
INTU,2025-12-18,663.75,676.53997802734375,661.5,668.8800048828125,2040200,654.5855010986328,657.7195971679688,NA,54.05409270493249,0.4420054468120549,0.1426665836822876,0.2993388631297673,683.2274391157488,625.9435630815168,654.5855010986328,0.012258202770680793
SPGI,2025-12-18,510.8399963378906,515.8699951171875,505.9800109863281,506.7099914550781,1567100,496.68899688720705,491.82219848632815,NA,59.02467440771978,0.5763618823013017,0.30255908399966386,0.27380279830163784,507.39822934831403,485.9797644261001,496.68899688720705,-0.007599061694590792
AMD,2025-12-18,203.82000732421875,206.36000061035156,200.5,201.05999755859375,29720100,213.07900009155273,230.13219970703125,NA,37.89295251526403,-2.727406521767761,-1.9287545634591154,-0.7986519583086458,227.2762202056998,198.88177997740567,213.07900009155273,0.014890701828043085
ISRG,2025-12-18,557.28997802734375,566.8499755859375,557.260009765625,561.8900146484375,1545600,563.056997680664,536.0174041748047,NA,54.47458754132558,0.6926212182927882,1.254375530811844,-0.5617543125190558,581.9739136573373,544.1400817039907,563.056997680664,0.009032843855173667
BLK,2025-12-18,1073.9100341796875,1078.510009765625,1057.449951171875,1064.989990234375,588400,1056.8970031738281,1086.8026025390625,NA,48.202001903748034,0.04428421727717957,-0.2251400945262595,0.26942431180343906,1111.7635886681624,1002.0304176794939,1056.8970031738281,-9.39884096240462e-6
AAPL,2025-12-19,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,144632000,277.51399993896484,269.5177996826172,NA,48.95445750052514,0.3642986132288195,0.87863943782917,-0.5143408246003505,285.2757366004519,269.75226327747777,277.51399993896484,0.005437418615868328
MSFT,2025-12-19,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100,481.9960006713867,500.27099975585935,NA,48.56807193535666,-1.042467848971984,-1.2723851083859514,0.22991725941396735,494.2535505710302,469.7384507717432,481.9960006713867,0.00400843505386228
NVDA,2025-12-19,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900,179.68000106811525,185.65160125732422,NA,49.63445040883849,-1.4350623575287824,-1.3060407377143808,-0.12902161981440163,187.04057788944183,172.31942424678866,179.68000106811525,0.03933620149032113
AMZN,2025-12-19,226.75999450683594,229.1300048828125,225.5800018310547,227.35000610351562,85544400,228.09400024414063,229.2668002319336,NA,48.494806173942315,-0.7229194219445234,-0.5639881187396871,-0.15893130320483628,236.0540073181456,220.13399317013565,228.09400024414063,0.0026019210221046585
GOOGL,2025-12-19,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200,313.24449920654297,287.5268002319336,NA,53.41784518991259,1.4756512176782532,2.607515198370006,-1.1318639806917528,328.2082791829442,298.28071923014176,313.24449920654297,0.015539285656990032
META,2025-12-19,666.41998291015625,671,658.17999267578125,658.77001953125,49977100,646.7904998779297,661.1992016601563,NA,53.31620349474374,0.3043400191637735,-0.16572721632294815,0.4700672354867217,682.3603238020373,611.2206759538221,646.7904998779297,-0.008548412328136856
TSLA,2025-12-19,488.1199951171875,490.489990234375,474.7200012207031,481.20001220703125,103305400,446.9870010375977,439.7146008300781,NA,61.83667381030368,3.0379903629197402,2.0844612896868595,0.9535290732328807,495.8264575896089,398.1475444855865,446.9870010375977,-0.00448927929345333
JPM,2025-12-19,313.7900085449219,318.55999755859375,313.19000244140625,317.2099914550781,24494400,311.11499938964846,307.68999938964845,NA,56.023421393983185,0.8047474034385438,0.6824891320469119,0.12225827139163192,324.23581649898193,297.994182280315,311.11499938964846,0.01345045193315686
