date,symbol,daily_alpha,mean_daily_alpha,jensen_alpha_ann,info_ratio,beta,ret_1m,ret_3m,momentum_score
2026-06-26,DHR,0.022655,-5.6e-4,-0.082075,-0.505584,0.663132,0.133195,0.080818,49.887755
2026-06-30,DHR,-0.019718,-8.45e-4,-0.139075,-0.759424,0.628931,0.058987,-0.001625,46.561224
2026-05-29,GE,0.006673,2.64e-4,-0.004182,0.242468,1.277942,0.141729,-0.054052,60.219388
2026-06-01,GE,-1.29e-4,2.62e-4,-0.005031,0.24151,1.277836,0.132945,-0.028551,65.321429
2026-06-02,GE,-0.022553,1.72e-4,-0.026452,0.158139,1.277801,0.132611,-0.065007,61.586735
2026-06-03,GE,-0.002677,1.28e-4,-0.035944,0.1177,1.278913,0.121631,-0.037769,65.872449
2026-06-05,GE,0.026878,4.03e-4,0.052497,0.365722,1.226666,0.072491,0.015134,69.75
2026-06-08,GE,-0.020435,3.2e-4,0.031614,0.289919,1.224638,0.083762,-0.01372,68.321429
2026-06-10,GE,-0.019733,4.6e-4,0.065884,0.419317,1.25449,0.059647,0.039159,69.545918
2026-06-11,GE,0.027087,6.74e-4,0.110287,0.614814,1.284385,0.118709,0.110347,72.607143
2026-06-12,GE,0.002225,7.37e-4,0.122197,0.671165,1.291799,0.137729,0.118823,73.219388
2026-06-16,GE,0.033631,8.6e-4,0.150924,0.77949,1.277634,0.229868,0.168694,78.892857
2026-06-17,GE,0.027556,9.68e-4,0.187381,0.872619,1.251044,0.2484,0.224341,78.132653
2026-06-18,GE,-0.006092,7.65e-4,0.137158,0.692289,1.24241,0.253646,0.247045,77.72449
2026-06-22,GE,-0.003899,7.46e-4,0.133229,0.676661,1.243385,0.172632,0.221897,82.97449
2026-06-23,GE,0.018324,8.48e-4,0.168122,0.768255,1.229133,0.17709,0.202016,82.566327
2026-06-24,GE,0.026861,9.39e-4,0.191753,0.847182,1.227044,0.163407,0.282709,80.377551
2026-06-25,GE,0.013532,0.001007,0.209669,0.907528,1.230346,0.180832,0.313108,79.969388
2026-06-26,GE,8.76e-4,9.52e-4,0.200331,0.856877,1.226281,0.163267,0.304763,78.336735
2026-06-30,GE,-0.007733,0.001032,0.217867,0.936107,1.211092,0.151356,0.276924,80.581633
2026-05-29,GOOGL,-0.027586,0.002418,0.519574,2.483957,1.353115,0.086872,0.219977,81.97449
2026-06-01,GOOGL,-0.013161,0.002356,0.503767,2.419876,1.351131,-0.024165,0.239772,73.729592
2026-06-02,GOOGL,-0.039937,0.002286,0.48581,2.325779,1.359016,-0.055838,0.193712,71.892857
2026-06-03,GOOGL,-8.87e-4,0.002236,0.475493,2.276708,1.360044,-0.063301,0.193133,69.571429
2026-06-05,GOOGL,0.015976,0.002277,0.505641,2.302236,1.31464,-0.074138,0.234524,75.97449
2026-06-08,GOOGL,-0.016429,0.002203,0.486741,2.224748,1.312805,-0.093538,0.183266,74.75
2026-06-10,GOOGL,-0.005867,0.002183,0.488894,2.205624,1.311988,-0.083007,0.174041,55.97449
2026-06-11,GOOGL,-0.013097,0.002184,0.488834,2.206457,1.293621,-0.076365,0.183571,58.704082
2026-06-12,GOOGL,-7e-5,0.002161,0.479488,2.178985,1.299205,-0.106651,0.18989,60.132653
2026-06-16,GOOGL,0.016521,0.00224,0.494068,2.258375,1.296866,-0.059682,0.213072,82.790816
2026-06-17,GOOGL,-0.012857,0.002248,0.497787,2.267342,1.305442,-0.083514,0.184482,58.091837
2026-06-18,GOOGL,0.003854,0.002481,0.555155,2.53224,1.305417,-0.050637,0.222691,75.97449
2026-06-22,GOOGL,-0.046713,0.002284,0.50396,2.290481,1.318121,-0.086926,0.203966,53.933673
2026-06-23,GOOGL,0.00437,0.002307,0.518515,2.314144,1.315828,-0.096196,0.189736,53.52551
2026-06-24,GOOGL,-0.001963,0.002208,0.493671,2.221723,1.316446,-0.112091,0.22914,53.117347
2026-06-25,GOOGL,-0.006022,0.002148,0.481101,2.161151,1.313997,-0.116154,0.252861,53.117347
2026-06-26,GOOGL,-0.011156,0.002087,0.469975,2.107465,1.319521,-0.132294,0.229824,50.056122
2026-06-30,GOOGL,0.002732,0.002224,0.492094,2.234747,1.34317,-0.050482,0.201688,58.5
2026-05-29,HD,-0.015162,-0.001495,-0.323732,-1.728477,0.791401,-0.017564,-0.166999,21.989796
2026-06-01,HD,-0.023061,-0.001581,-0.344446,-1.822888,0.788802,-0.040725,-0.153249,22.806122
2026-06-02,HD,0.001314,-0.001609,-0.351427,-1.856424,0.785233,-0.002881,-0.156024,23.622449
2026-06-03,HD,0.011672,-0.001556,-0.337935,-1.792042,0.778607,0.00176,-0.134677,25.255102
2026-06-05,HD,0.028487,-0.001398,-0.295642,-1.59343,0.738679,-0.037982,-0.131705,24.846939
2026-06-08,HD,-0.005707,-0.001415,-0.299533,-1.616013,0.738301,-0.024382,-0.132829,24.438776
2026-06-10,HD,0.008266,-0.001158,-0.236043,-1.301063,0.716507,0.024149,-0.059039,36.153061
2026-06-11,HD,0.005234,-0.001151,-0.232816,-1.293092,0.727121,0.050087,-0.038404,47.785714
2026-06-12,HD,0.001892,-0.001048,-0.203649,-1.178237,0.722104,0.085407,-0.031384,48.397959
2026-06-16,HD,0.028004,-9.65e-4,-0.171418,-1.07657,0.69725,0.124345,0.018614,49.683673
2026-06-17,HD,-0.016021,-0.00101,-0.19012,-1.123982,0.713681,0.092292,-0.002224,51.867347
2026-06-18,HD,0.012964,-0.001058,-0.201778,-1.176522,0.717123,0.105277,0.042182,55.540816
2026-06-22,HD,-0.019768,-0.001133,-0.222977,-1.25797,0.722384,0.043281,-0.012964,51.663265
2026-06-23,HD,0.007878,-0.001096,-0.219543,-1.215986,0.715941,0.03635,-0.02424,50.234694
2026-06-24,HD,0.057206,-8.81e-4,-0.164716,-0.946504,0.711299,0.104077,0.043936,56.357143
2026-06-25,HD,0.004796,-8.48e-4,-0.158503,-0.911512,0.711736,0.110968,0.072594,58.397959
2026-06-26,HD,0.01842,-7.74e-4,-0.14271,-0.828262,0.702033,0.097562,0.084595,54.785714
2026-06-30,HD,-0.002456,-8.96e-4,-0.165677,-0.963836,0.698128,0.135151,0.070154,56.214286
2026-05-29,HON,0.018367,-4.6e-4,-0.053029,-0.568625,0.752135,0.131051,-0.023523,70.785714
2026-06-01,HON,-0.008273,-4.92e-4,-0.060244,-0.607996,0.75123,0.113129,-0.029977,72.362245
2026-06-02,HON,-0.006896,-5.19e-4,-0.067955,-0.641003,0.75056,0.122334,-0.043664,70.933673
2026-06-03,HON,-0.043869,-7.07e-4,-0.123581,-0.854967,0.776786,0.065223,-0.063428,48.418367
2026-06-05,HON,0.008947,-7.59e-4,-0.140129,-0.907705,0.763696,-0.013327,-0.090612,32.709184
2026-06-08,HON,-0.012406,-8.06e-4,-0.151298,-0.963837,0.762611,-0.006194,-0.119737,27.30102
2026-06-10,HON,-0.029761,-8.05e-4,-0.162964,-0.949535,0.796683,-0.060381,-0.117909,27.096939
2026-06-11,HON,0.047312,-6.04e-4,-0.121246,-0.694964,0.85209,0.002654,-0.065586,38.908163
2026-06-12,HON,2.3e-5,-5.78e-4,-0.115111,-0.66471,0.859235,0.010782,-0.060512,37.683673
2026-06-16,HON,0.015108,-4.5e-4,-0.08274,-0.516105,0.870318,0.056438,-0.00187,69.239796
2026-06-17,HON,0.008653,-4.18e-4,-0.074711,-0.478381,0.863937,0.052387,-0.001834,72.709184
2026-06-18,HON,-0.006051,-4.77e-4,-0.088406,-0.545493,0.86071,0.054617,0.033905,73.52551
2026-06-22,HON,-7.83e-4,-4.79e-4,-0.089335,-0.54799,0.860941,8.34e-4,0.029517,75.158163
2026-06-23,HON,-0.010641,-4.74e-4,-0.095621,-0.543403,0.879716,-0.024351,-0.015147,66.505102
2026-06-24,HON,0.023173,-3.3e-4,-0.058795,-0.375819,0.877621,-0.018557,0.009992,73.933673
2026-06-25,HON,0.015352,-3.2e-4,-0.055976,-0.364234,0.871847,-0.002071,0.036393,72.30102
2026-06-26,HON,0.011426,0.003445,0.807449,0.84412,1.34582,1.005701,1.081481,85.479592
2026-06-30,HON,-0.024907,-6.93e-4,-0.138564,-0.78121,0.819118,-0.053437,-0.018843,63.852041
2026-05-29,IBM,0.1246,-2.41e-4,-0.0612,-0.16947,1.001893,0.311317,0.239748,63.540816
2026-06-01,IBM,0.073234,5.3e-5,0.010556,0.03655,1.010898,0.379931,0.306344,68.846939
2026-06-02,IBM,0.026137,1.61e-4,0.037489,0.110573,1.011871,0.434678,0.316604,69.459184
2026-06-03,IBM,-0.064665,-1.04e-4,-0.038179,-0.070464,1.048983,0.331837,0.191308,69.19898
2026-06-05,IBM,-0.030293,-3.65e-4,-0.114629,-0.246037,1.104493,0.261806,0.100406,66.892857
2026-06-08,IBM,-0.016377,-4.29e-4,-0.130579,-0.289532,1.102943,0.222232,0.122382,66.280612
2026-06-10,IBM,-0.002722,-6.02e-4,-0.172926,-0.40702700000000003,1.108049,0.21834,0.099645,56.030612
2026-06-11,IBM,-0.007854,-6.1e-4,-0.174716,-0.412775,1.099537,0.253763,0.116006,61.464286
2026-06-12,IBM,-0.014904,-6.92e-4,-0.19406,-0.466594,1.090585,0.268356,0.105408,53.377551
2026-06-16,IBM,0.013777,-8.08e-4,-0.217347,-0.544133,1.058055,0.215758,0.076351,52.153061
2026-06-17,IBM,-0.018752,-8.86e-4,-0.239647,-0.5959,1.073172,0.177778,0.047849,44.316327
2026-06-18,IBM,-0.058306,-0.001191,-0.308019,-0.791284,1.034914,0.120407,0.030318,30.642857
2026-06-22,IBM,0.015672,-0.001123,-0.289866,-0.747211,1.030409,-0.006382,0.04834,42.479592
2026-06-23,IBM,0.064954,-8.83e-4,-0.214591,-0.578639,0.960347,0.043728,0.09756,54.806122
2026-06-24,IBM,-0.00701,-8.72e-4,-0.21184,-0.571271,0.960717,0.048945,0.088095,47.173469
2026-06-25,IBM,-0.019281,-9.29e-4,-0.226822,-0.608477,0.961594,0.030236,0.09279,46.765306
2026-06-26,IBM,0.05896,-6.97e-4,-0.1634,-0.450376,0.930369,0.064381,0.149319,56.438776
2026-06-30,IBM,0.00376,-6.04e-4,-0.140316,-0.391106,0.940571,-0.122371,0.156576,65.545918
2026-05-29,INTU,0.056710000000000003,-0.003985,-0.859476,-2.340298,0.430058,-0.160853,-0.189473,13.5
2026-06-01,INTU,0.06433,-0.003712,-0.791802,-2.156737,0.43855,-0.113472,-0.183662,13.5
2026-06-02,INTU,-0.090741,-0.00405,-0.878961,-2.307043,0.436232,-0.208482,-0.268097,9.75
2026-06-03,INTU,-0.026198,-0.004168,-0.916177,-2.371076,0.452041,-0.234772,-0.332805,9.75
2026-06-05,INTU,0.008523,-0.004249,-0.951235,-2.406859,0.44867,-0.236237,-0.383253,9.75
2026-06-08,INTU,0.027221,-0.004123,-0.919408,-2.33436,0.451761,-0.229114,-0.326996,9.75
2026-06-10,INTU,-0.016776,-0.004323,-0.98856,-2.441145,0.487104,-0.277327,-0.346816,9.75
2026-06-11,INTU,-0.042716,-0.004486,-1.015874,-2.523605,0.454064,-0.285836,-0.370602,9.75
2026-06-12,INTU,-0.006058,-0.004546,-1.023158,-2.553435,0.438102,-0.255522,-0.371011,9.75
2026-06-16,INTU,0.003193,-0.00453,-1.012185,-2.54973,0.454674,-0.303031,-0.371092,9.75
2026-06-17,INTU,-0.029898,-0.004598,-1.042273,-2.584023,0.48264,-0.332573,-0.408927,9.75
2026-06-18,INTU,-0.015531,-0.004701,-1.066661,-2.638353,0.484714,-0.332016,-0.413908,9.75
2026-06-22,INTU,-0.031422,-0.004808,-1.097419,-2.698942,0.492347,-0.194318,-0.403931,9.75
2026-06-23,INTU,0.015608,-0.004683,-1.077242,-2.626779,0.483613,-0.193443,-0.395469,9.75
2026-06-24,INTU,0.016701,-0.004608,-1.058496,-2.581685,0.481965,-0.13836,-0.393735,9.75
2026-06-25,INTU,-0.028787,-0.004771,-1.100918,-2.671003,0.471583,-0.161919,-0.387499,9.75
2026-06-26,INTU,0.056826,-0.004599,-1.060032,-2.547106,0.435726,-0.130017,-0.357122,9.75
2026-06-30,INTU,-0.028057,-0.004739,-1.078335,-2.624793,0.4187,-0.262212,-0.387137,13.75
2026-05-29,ISRG,-1.07e-4,-0.001886,-0.460609,-1.658822,0.941976,-0.064319,-0.15664,16.153061
2026-06-01,ISRG,-0.031877,-0.002006,-0.489802,-1.758154,0.938313,-0.099436,-0.171203,11.178571
2026-06-02,ISRG,-0.025517,-0.002075,-0.507781,-1.812818,0.939737,-0.110644,-0.197294,11.178571
2026-06-03,ISRG,0.019421,-0.002043,-0.497378,-1.781462,0.928909,-0.099613,-0.180008,11.178571
2026-06-05,ISRG,0.033545,-0.001563,-0.368157,-1.370288,0.881413,-0.065681,-0.138934,17.173469
2026-06-08,ISRG,-0.010438,-0.001599,-0.376754,-1.403558,0.880578,-0.06988,-0.138397,16.561224
2026-06-10,ISRG,-0.018434,-0.001545,-0.368114,-1.350098,0.892412,-0.01914,-0.140318,19.94898
2026-06-11,ISRG,-0.014861,-0.001516,-0.357796,-1.327131,0.884198,-0.043925,-0.125508,21.785714
2026-06-12,ISRG,-0.009865,-0.001616,-0.382391,-1.412347,0.885946,-0.049067,-0.129405,21.173469
2026-06-16,ISRG,0.00721,-0.0015790000000000001,-0.369035,-1.381795,0.878771,-0.051941,-0.126975,21.173469
2026-06-17,ISRG,-0.023214,-0.001652,-0.393456,-1.441688,0.898872,-0.085788,-0.162003,16.811224
2026-06-18,ISRG,0.003637,-0.001669,-0.398165,-1.454485,0.901732,-0.078808,-0.148942,21.173469
2026-06-22,ISRG,-0.006268,-0.001688,-0.4035,-1.473287,0.903056,-0.080233,-0.14613,14.647959
2026-06-23,ISRG,0.015093,-0.001645,-0.391307,-1.434059,0.883077,-0.079708,-0.142134,14.647959
2026-06-24,ISRG,-0.002885,-0.001643,-0.390994,-1.43251,0.883164,-0.079722,-0.142397,14.647959
2026-06-25,ISRG,-0.006771,-0.001736,-0.413259,-1.515514,0.874314,-0.084624,-0.117019,15.260204
2026-06-26,ISRG,0.019766,-0.001693,-0.402285,-1.473772,0.86058,-0.03309,-0.105951,23.010204
2026-06-30,ISRG,-0.028207,-0.001814,-0.425095,-1.574743,0.839138,-0.035366,-0.143761,18.647959
2026-05-29,JNJ,-0.026192,5.4e-4,0.378383,0.672128,0.046837,-0.008885,-0.092984,41.27551
2026-06-01,JNJ,-0.0108,4.95e-4,0.368904,0.61598,0.045647,-0.016198,-0.094184,41.683673
2026-06-02,JNJ,-0.004132,5.27e-4,0.372009,0.656276,0.048251,-0.005843,-0.091358,34.545918
2026-06-03,JNJ,0.008587,5.91e-4,0.382014,0.736486,0.047185,-0.004282,-0.068397,39.928571
2026-06-05,JNJ,0.04597,8.24e-4,0.422251,0.99728000000000006,0.011087,0.036284,-0.031739,71.484694
2026-06-08,JNJ,-0.004885,8.02e-4,0.417986,0.971238,0.010672,0.048979,-0.047392,68.627551
2026-06-10,JNJ,0.022052,9.95e-4,0.448155,1.192804,-0.003778,0.077045,-0.014667,71.076531
2026-06-11,JNJ,-0.017668,9.04e-4,0.439292,1.079852,-0.007845,0.06274,-0.013208,71.076531
2026-06-12,JNJ,0.005249,9.59e-4,0.458674,1.15158,0.003604,0.045352,-0.002691,69.096939
2026-06-16,JNJ,0.003925,8.53e-4,0.460085,1.008744,-0.033197,0.027346,-0.00885,65.97449
2026-06-17,JNJ,0.008321,9.29e-4,0.465321,1.099581,-0.028458,0.023065,-0.01431,69.239796
2026-06-18,JNJ,-0.032608,8.04e-4,0.442821,0.938342,-0.048862,-0.007,-0.029655,43.112245
2026-06-22,JNJ,0.015845,8.64e-4,0.454337,1.008101,-0.051719,-0.013015,-0.016917,59.443878
2026-06-23,JNJ,0.048203,0.001078,0.48793,1.228847,-0.085723,0.020227,-0.003543,74.545918
2026-06-24,JNJ,0.008494,0.001112,0.495441,1.266722,-0.086234,0.047007,0.007357,73.52551
2026-06-25,JNJ,0.014654,0.001209,0.51251,1.37626,-0.084185,0.063863,0.018424,72.709184
2026-06-26,JNJ,0.047169,0.001423,0.55207,1.582942,-0.103873,0.101042,0.059098,67.928571
2026-06-30,JNJ,-0.025349,0.001226,0.527555,1.36234,-0.096355,0.13628,0.040349,74.19898
2026-05-29,JPM,0.006203,-4.23e-4,-0.106721,-0.598758,1.000455,-0.032142,-0.003297,38.193878
2026-06-01,JPM,-0.011844,-4.69e-4,-0.117876,-0.663375,0.999055,-0.050853,-0.012256,36.765306
2026-06-02,JPM,0.01341,-4.17e-4,-0.104764,-0.587819,0.999126,-0.021745,0.005244,38.397959
2026-06-03,JPM,0.006652,-3.6e-4,-0.089436,-0.508341,0.994468,-0.022103,0.024868,37.785714
2026-06-05,JPM,0.03057,-1.33e-4,-0.020562,-0.182657,0.939854,-0.008034,0.079073,68.729592
2026-06-08,JPM,-0.006298,-1.58e-4,-0.026563,-0.216742,0.939271,0.029824,0.077512,69.545918
2026-06-10,JPM,0.004381,-1.18e-4,-0.016627,-0.161966,0.933031,0.030467,0.092792,67.30102
2026-06-11,JPM,-0.002926,-1.15e-4,-0.014787,-0.158069,0.931875,0.028241,0.106019,67.096939
2026-06-12,JPM,0.017655,-8.4e-5,-0.005847,-0.115032,0.929201,0.068177,0.131527,74.341837
2026-06-16,JPM,0.042718,-2.2e-5,0.020497,-0.028982,0.890329,0.101121,0.150831,67.72449
2026-06-17,JPM,0.019494,-1e-5,0.025319,-0.013787,0.875679,0.108835,0.157968,69.561224
2026-06-18,JPM,-0.032511,-1.86e-4,-0.015384,-0.241371,0.8629,0.099831,0.134911,74.954082
2026-06-22,JPM,0.022396,-9.5e-5,0.008129,-0.123326,0.857065,0.081924,0.133653,72.158163
2026-06-23,JPM,0.022547,-4e-6,0.031694,-0.00502,0.835885,0.090606,0.131068,71.75
2026-06-24,JPM,-0.001601,-4.8e-5,0.020384,-0.061627,0.836169,0.087077,0.143283,72.362245
2026-06-25,JPM,0.003563,-6.8e-5,0.015007,-0.088076,0.83178,0.092521,0.184839,73.994898
2026-06-26,JPM,-0.010882,-9e-5,0.005595,-0.115149,0.83928,0.099472,0.163379,74.341837
2026-06-30,JPM,-0.014041,-2.15e-4,-0.018556,-0.275861,0.820857,0.103682,0.108166,71.076531
2026-05-29,KO,-0.019902,-5.84e-4,0.128227,-0.714422,-0.08395,0.001775,-0.031265,61.280612
2026-06-01,KO,-0.007406,-6.11e-4,0.12338,-0.74889,-0.084558,7.64e-4,-0.008823,65.158163
2026-06-02,KO,-0.004283,-5.59e-4,0.13085,-0.686973,-0.080696,0.002814,0.003969,64.75
2026-06-03,KO,0.011481,-5.26e-4,0.132246,-0.645352,-0.082413,0.00729,0.022459,65.770408
2026-06-05,KO,0.060436,-3.97e-4,0.150119,-0.46175,-0.152985,0.003155,0.031672,71.362245
2026-06-08,KO,-0.001509,-4.01e-4,0.150618,-0.467865,-0.152937,0.014282,0.021315,71.770408
2026-06-10,KO,0.043427,-1.31e-4,0.200998,-0.148417,-0.189797,0.062675,0.077052,77.668367
2026-06-11,KO,-0.029678,-2.43e-4,0.190735,-0.273411,-0.201266,0.031238,0.067106,78.627551
2026-06-12,KO,-0.004318,-1.72e-4,0.220929,-0.19358,-0.213511,0.029404,0.06827,78.627551
2026-06-16,KO,-0.001825,-3.15e-4,0.214438,-0.350332,-0.238331,-0.01133,0.056733,73.729592
2026-06-17,KO,0.008128,-2.6e-4,0.21151,-0.288521,-0.231635,-0.01564,0.057975,65.770408
2026-06-18,KO,-0.014557,-3.32e-4,0.201703,-0.367263,-0.245821,-0.030884000000000002,0.062074,65.770408
2026-06-22,KO,0.00491,-3.11e-4,0.201905,-0.344641,-0.245871,-0.023932,0.065086,67.811224
2026-06-23,KO,0.02433,-1.96e-4,0.200888,-0.216312,-0.257055,-0.014359,0.067242,73.811224
2026-06-24,KO,0.004075,-1.45e-4,0.212659,-0.1595,-0.257405,0.00174,0.079127,74.627551
2026-06-25,KO,-0.003679,-1.19e-4,0.21099300000000001,-0.131167,-0.257006,-4.97e-4,0.062211,70.545918
2026-06-26,KO,0.034712,-1.4e-5,0.219826,-0.015655,-0.275055,0.012374,0.091401,77.811224
2026-06-30,KO,-0.024484,-2.3e-4,0.196493,-0.250193,-0.277183,0.033444,0.068218,77.607143
2026-05-29,LIN,-0.011038,-6.75e-4,0.025457,-0.893774,0.230196,-0.013909,-0.02045,52.785714
2026-06-01,LIN,-0.003286,-6.86e-4,0.024197,-0.909339,0.230038,-0.020692,-0.008511,53.602041
2026-06-02,LIN,-0.004374,-7.43e-4,0.007663,-0.986458,0.225148,0.004782,-0.006571,51.765306
2026-06-03,LIN,0.030529,-6.38e-4,0.032143,-0.83656,0.211194,0.028406,0.03573,77.076531
2026-06-05,LIN,0.026696,-5.11e-4,0.045849,-0.661645,0.19518,0.012015,0.047778,78.505102
2026-06-08,LIN,-0.014038,-5.65e-4,0.033611,-0.731422,0.193992,0.017763,0.050174,56.867347
2026-06-10,LIN,0.003294,-3.89e-4,0.060689,-0.498813,0.192236,0.009437,0.038233,79.239796
2026-06-11,LIN,-0.004663,-4.09e-4,0.064475,-0.523979,0.201018,0.022962,0.04357,80.260204
2026-06-12,LIN,0.010365,-3.42e-4,0.087985,-0.437288,0.199697,0.020087,0.06003,81.280612
2026-06-16,LIN,-3.86e-4,-4.14e-4,0.088534,-0.527275,0.186721,0.014309,0.060585,79.239796
2026-06-17,LIN,0.008011,-3.64e-4,0.090742,-0.462663,0.188557,0.009768,0.053185,79.647959
2026-06-18,LIN,-0.014973,-4.16e-4,0.083166,-0.527013,0.178507,0.012014,0.049165,78.219388
2026-06-22,LIN,0.012051,-3.67e-4,0.092918,-0.463918,0.176086,-0.001681,0.076838,80.668367
2026-06-23,LIN,0.00591,-3.28e-4,0.080703,-0.415473,0.179079,-0.010279,0.04046,78.627551
2026-06-24,LIN,0.007237,-2.72e-4,0.094283,-0.343617,0.178448,0.001476,0.040848,78.423469
2026-06-25,LIN,0.011255,-2.32e-4,0.09946,-0.293437,0.175538,0.014195,0.063447,78.423469
2026-06-26,LIN,0.002138,-2.26e-4,0.08739,-0.285675,0.175705,0.023136,0.058031,75.158163
2026-06-30,LIN,0.007632,-3.93e-4,0.067851,-0.491075,0.163207,0.043284,0.050847,73.607143
2026-05-29,LLY,-0.021838,8.51e-4,0.322401,0.569139,0.575222,0.298152,0.05039,72.770408
2026-06-01,LLY,-0.023357,7.54e-4,0.29947,0.504349,0.572345,0.123395,0.073899,76.790816
2026-06-02,LLY,-0.018037,6.85e-4,0.280385,0.457686,0.571711,0.099408,0.060365,76.382653
2026-06-03,LLY,0.020765,6.87e-4,0.279826,0.458827,0.563891,0.114523,0.097146,77.811224
2026-06-05,LLY,0.031275,9.58e-4,0.341367,0.63294,0.538729,0.146264,0.142468,78.280612
2026-06-08,LLY,0.013406,0.001007,0.354294,0.666834,0.539985,0.211608,0.147601,75.887755
2026-06-10,LLY,0.008506,8.69e-4,0.311584,0.57768,0.528757,0.175162,0.162824,80.729592
2026-06-11,LLY,0.004633,8.86e-4,0.319659,0.589296,0.540794,0.172831,0.178534,73.642857
2026-06-12,LLY,-0.029483,7.86e-4,0.294936,0.521844,0.555415,0.115432,0.15016,79.035714
2026-06-16,LLY,-1.04e-4,7.46e-4,0.299241,0.495592,0.5311,0.13603,0.2227,76.668367
2026-06-17,LLY,0.003134,7.89e-4,0.303696,0.524497,0.533908,0.125404,0.211989,75.239796
2026-06-18,LLY,-0.019878,8.04e-4,0.314039,0.53313,0.512821,0.075543,0.211613,73.811224
2026-06-22,LLY,0.006342,8.26e-4,0.317843,0.548874,0.511877,0.034817,0.220438,76.056122
2026-06-23,LLY,0.019059,9.07e-4,0.328364,0.602566,0.499388,0.039512,0.208194,76.464286
2026-06-24,LLY,0.009659,8.75e-4,0.319809,0.581589,0.498973,0.049327,0.245552,76.260204
2026-06-25,LLY,0.00789,9.24e-4,0.328633,0.613846,0.500045,0.059122,0.284034,77.484694
2026-06-26,LLY,0.078554,0.00136,0.435782,0.886516,0.469564,0.115613,0.375615,73.520408
2026-06-30,LLY,-0.032585,0.001248,0.421359,0.812005,0.464236,0.108326,0.256579,81.75
2026-05-29,MA,-0.002026,-0.001566,-0.28288,-1.838285,0.559955,-0.059498,-0.044914,30.030612
2026-06-01,MA,-1.52e-4,-0.001561,-0.280762,-1.835295,0.560221,-4.24e-4,-0.055443,27.581633
2026-06-02,MA,-0.036835,-0.00169,-0.315208,-1.961366,0.559579,-0.053612,-0.086514,22.19898
2026-06-03,MA,-0.005816,-0.001729,-0.32926,-2.007168,0.564407,-0.065757,-0.101227,18.52551
2026-06-05,MA,0.045155,-0.00146,-0.260292,-1.648462,0.50436,-0.001647,-0.059846,26.153061
2026-06-08,MA,-0.013281,-0.001507,-0.271274,-1.702878,0.503293,-0.019799,-0.056438,28.602041
2026-06-10,MA,0.003327,-0.001435,-0.263483,-1.613392,0.500301,-0.017537,-0.016549,32.193878
2026-06-11,MA,-0.022252,-0.001499,-0.270148,-1.67759,0.487389,-0.02661,-0.023053,31.785714
2026-06-12,MA,0.001724,-0.001366,-0.224988,-1.543813,0.452157,-0.001345,-0.016085,32.602041
2026-06-16,MA,0.027749,-0.001355,-0.208028,-1.519169,0.43809,-0.008818,0.026327,51.663265
2026-06-17,MA,-0.004148,-0.001156,-0.16619,-1.333755,0.443515,-0.025307,0.003767,35.05102
2026-06-18,MA,-0.014292,-0.001227,-0.178309,-1.412121,0.42801,-0.019832,-0.013157,33.622449
2026-06-22,MA,-0.008491,-0.001256,-0.18854,-1.447655,0.430549,-0.028985,-0.029744,31.173469
2026-06-23,MA,0.022744,-0.001233,-0.191167,-1.417253,0.399399,-0.021001,-0.029219,31.581633
2026-06-24,MA,0.013453,-0.001121,-0.163241,-1.28781,0.398069,0.00284,-0.012661,36.969388
2026-06-25,MA,-0.01255,-0.001112,-0.165489,-1.277805,0.401973,-0.008296,0.009665,31.173469
2026-06-26,MA,0.027889,-0.001083,-0.164618,-1.235586,0.382268,0.00804,0.030522,47.173469
2026-06-30,MA,-1.7e-5,-0.00108,-0.152624,-1.234452,0.40076,0.037052,0.044646,53.5
2026-05-29,MCD,0.001934,-0.001409,-0.126363,-1.809903,0.099621,-0.037507,-0.181376,22.193878
2026-06-01,MCD,-0.013791,-0.001459,-0.136947,-1.873511,0.098293,-0.036736,-0.168769,19.056122
2026-06-02,MCD,-4.52e-4,-0.001434,-0.134758,-1.842402,0.098646,-0.027244,-0.166938,19.056122
2026-06-03,MCD,-0.004091,-0.001441,-0.143975,-1.851167,0.104111,-0.03805,-0.165399,19.872449
2026-06-05,MCD,0.051917,-0.001148,-0.083499,-1.424546,0.050907,-0.014995,-0.146985,24.234694
2026-06-08,MCD,-0.009626,-0.001182,-0.090552,-1.468275,0.050222,0.007362,-0.152955,22.193878
2026-06-10,MCD,0.016722,-9.88e-4,-0.062091,-1.22262,0.049568,0.028842,-0.127782,32.27551
2026-06-11,MCD,-0.009033,-0.001027,-0.06097,-1.270336,0.056459,0.03613,-0.127703,31.255102
2026-06-12,MCD,-0.005268,-9.68e-4,-0.04029,-1.206104,0.064841,0.033043,-0.127581,31.867347
2026-06-16,MCD,0.012288,-9.48e-4,-0.015207,-1.17855,0.057717,0.019329,-0.08805,32.27551
2026-06-17,MCD,-0.001786,-9.19e-4,-0.022149,-1.143484,0.068895,0.004779,-0.083209,33.091837
2026-06-18,MCD,-0.026157,-0.001008,-0.037219,-1.242126,0.05365,-0.007799,-0.097912,27.091837
2026-06-22,MCD,-0.027397,-0.001113,-0.069489,-1.363568,0.061658,-0.043115,-0.122596,23.341837
2026-06-23,MCD,0.020298,-0.001015,-0.06665,-1.236413,0.05052,-0.037588,-0.128457,19.341837
