symbol,date,open,high,low,close,volume,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,daily_ret,spy_ret,daily_alpha
MA,2025-07-08,564.58001708984375,566.6199951171875,560.41998291015625,562.44000244140625,3083800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004742342686397949,-5.477312372305088e-4,-0.00419461144916744
NVDA,2025-07-08,159.3300018310547,160.22000122070312,158.38999938964844,160,138133000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011122310703610028,-5.477312372305088e-4,0.011670041940840536
KO,2025-07-08,70.68000030517578,70.68000030517578,69.87999725341797,70.23999786376953,17115500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010843603003752977,-5.477312372305088e-4,-0.010295871766522469
AMGN,2025-07-08,291.9599914550781,298.67999267578125,291.25,297,1534100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013824842547221161,-5.477312372305088e-4,0.01437257378445167
BLK,2025-07-08,1075.4200439453125,1079.8599853515625,1070,1075.02001953125,502500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.828788885755223e-4,-5.477312372305088e-4,-3.3514765134501356e-4
ORCL,2025-07-08,237.1300048828125,241.44000244140625,233.19000244140625,234.5,20401800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00964438795376843,-5.477312372305088e-4,0.010192119190998938
SPGI,2025-07-08,529.989990234375,531.219970703125,524.5999755859375,526.3900146484375,891000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0071484742534624335,-5.477312372305088e-4,-0.006600743016231925
MS,2025-07-08,143.61000061035156,144.05999755859375,141.02000427246094,141.1300048828125,6620400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018157788441685363,-5.477312372305088e-4,-0.017610057204454854
HD,2025-07-08,366.0199890136719,370.3999938964844,365.1099853515625,367.5,2531700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8084714084074545e-4,-5.477312372305088e-4,1.6688409638976331e-4
TMO,2025-07-08,418.5799865722656,433.1400146484375,418.5799865722656,426.1700134277344,2620900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017840938626506375,-5.477312372305088e-4,0.018388669863736884
JNJ,2025-07-08,154.47999572753906,156.75999450683594,154.2100067138672,155.7899932861328,6438200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033489341106696102,-5.477312372305088e-4,0.003896665347900119
AMZN,2025-07-08,223.9199981689453,224,218.42999267578125,219.36000061035156,45692000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018391733064396676,-5.477312372305088e-4,-0.017844001827166167
AVGO,2025-07-08,276.3500061035156,276.3500061035156,271.1499938964844,271.79998779296875,14869400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008680446955977805,-5.477312372305088e-4,-0.008132715718747296
LLY,2025-07-08,774.8499755859375,792.69000244140625,768.79998779296875,777.65997314453125,3301800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006197650390888043,-5.477312372305088e-4,0.006745381628118552
AAPL,2025-07-08,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,42848900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8577070476720756e-4,-5.477312372305088e-4,8.335019419977163e-4
RTX,2025-07-08,145.64999389648438,146,142.97999572753906,144.91000366210938,4331300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006921563319008395,-5.477312372305088e-4,-0.006373832081777886
TXN,2025-07-08,215,219.3699951171875,214.02000427246094,216.6300048828125,6844600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015088333093332018,-5.477312372305088e-4,0.015636064330562527
GE,2025-07-08,248,249.4600067138672,243.33999633789062,247.0500030517578,5994500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0064347109752701526,-5.477312372305088e-4,-0.005886979738039644
LIN,2025-07-08,468.3800048828125,471.7900085449219,467.5299987792969,469.95001220703125,1627200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.666600054265782e-4,-5.477312372305088e-4,0.001314391242657087
UNH,2025-07-08,304.2300109863281,308.29998779296875,303.79998779296875,307.70001220703125,9613800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013137601212383165,-5.477312372305088e-4,0.013685332449613674
DHR,2025-07-08,199.17999267578125,204.61000061035156,198.97999572753906,200.67999267578125,4225600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005259669224499275,-5.477312372305088e-4,0.005807400461729784
MRK,2025-07-08,80.94000244140625,82.37999725341797,80.339996337890625,81.37000274658203,12752900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005809656512216321,-5.477312372305088e-4,0.00635738774944683
XOM,2025-07-08,110.88999938964844,114.45999908447266,110.8499984741211,114.19000244140625,17913400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02772029353015526,-5.477312372305088e-4,0.02826802476738577
ISRG,2025-07-08,534,539.59002685546875,525.66998291015625,527.29998779296875,1608700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01385804244392197,-5.477312372305088e-4,-0.01331031120669146
CAT,2025-07-08,392.42999267578125,395.95001220703125,391.5199890136719,394.2900085449219,2003600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007100709330423172,-5.477312372305088e-4,0.00764844056765368
ABBV,2025-07-08,186.7899932861328,193,186.6699981689453,189.77000427246094,7106900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01140542202184025,-5.477312372305088e-4,0.011953153259070759
WMT,2025-07-08,98.81999969482422,99.16999816894531,96.51000213623047,97.089996337890625,16875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02274788294857555,-5.477312372305088e-4,-0.02220015171134504
CVX,2025-07-08,147.32000732421875,153.24000549316406,147.25999450683594,153.24000549316406,14082100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03962016172660765,-5.477312372305088e-4,0.04016789296383816
HON,2025-07-08,239.27499389648438,241.64999389648438,239.02999877929688,239.8000030517578,2768023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018800791174726772,-5.477312372305088e-4,0.002427810354703186
COST,2025-07-08,989.5,995.8699951171875,983.92999267578125,985.84002685546875,1716200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006389935160065474,-5.477312372305088e-4,-0.005842203922834965
PM,2025-07-08,179.91000366210938,181,177.14999389648438,177.72000122070312,4177700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01920527475799616,-5.477312372305088e-4,-0.01865754352076565
MCD,2025-07-08,293.010009765625,293.0199890136719,290.260009765625,291.6700134277344,3123600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0063366107699301955,-5.477312372305088e-4,-0.005788879532699687
AMD,2025-07-08,137.32000732421875,139.14999389648438,135.91000366210938,137.82000732421875,36124600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022403592018476193,-5.477312372305088e-4,0.0229513232557067
TSLA,2025-07-08,297,304.04998779296875,294.3500061035156,297.80999755859375,103246700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013165935514200422,-5.477312372305088e-4,0.01371366675143093
BAC,2025-07-09,47.15999984741211,47.45000076293945,46.709999084472656,46.84000015258789,46227900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006574790313015555,0.005996663994070728,-0.012571454307086283
ACN,2025-07-09,303.1600036621094,304.19000244140625,294.7900085449219,297.3999938964844,3177400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01954964210031529,0.005996663994070728,-0.025546306094386018
INTU,2025-07-09,782.66998291015625,783,766.04998779296875,769.59002685546875,1486200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015214661808929941,0.005996663994070728,-0.02121132580300067
JPM,2025-07-09,287.17999267578125,287.20001220703125,282.4800109863281,283.1600036621094,11273800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001343818107549799,0.005996663994070728,-0.004652845886520929
MSFT,2025-07-09,500.29998779296875,506.7799987792969,499.739990234375,503.510009765625,18659500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013873816431438035,0.005996663994070728,0.007877152437367307
META,2025-07-09,722.719970703125,737.530029296875,722.719970703125,732.780029296875,11418000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016803872332543657,0.005996663994070728,0.010807208338472929
NFLX,2025-07-09,127.39900207519531,128.82899475097656,126.6240005493164,128.8280029296875,23845000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01017011328781492,0.005996663994070728,0.004173449293744191
PG,2025-07-09,158.10000610351562,158.1999969482422,155.9499969482422,157.52000427246094,18770900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002343372719094239,0.005996663994070728,-0.008340036713164967
GOOGL,2025-07-09,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012961656910557284,0.005996663994070728,0.0069649929164865565
IBM,2025-07-09,291.3900146484375,291.6000061035156,288.6300048828125,290.1400146484375,2971300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.641166805005597e-4,0.005996663994070728,-0.0069607806745712875
CRM,2025-07-09,274.3599853515625,275.55999755859375,269.3699951171875,270.9200134277344,6373600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0099761758802841,0.005996663994070728,-0.015972839874354827
QCOM,2025-07-09,159.39999389648438,161.47999572753906,158.25,159.35000610351562,4190100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.270984423977222e-4,0.005996663994070728,-0.00662376243646845
UPS,2025-07-09,102.91999816894531,103.25,101.9000015258789,102.1500015258789,4566500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022464908547492612,0.005996663994070728,-0.008243154848819989
NEE,2025-07-09,72.87000274658203,73.88999938964844,72.68000030517578,73.6500015258789,8818700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01642288788906776,0.005996663994070728,0.010426223894997033
PEP,2025-07-09,134.89999389648438,135.3800048828125,132.9600067138672,134.47999572753906,7762600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00414690155831976,0.005996663994070728,-0.010143565552390488
V,2025-07-09,355.07000732421875,357.760009765625,353.75,357.760009765625,7297100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00905379236546655,0.005996663994070728,0.003057128371395823
MA,2025-07-09,562,565.41998291015625,559.25,565.1099853515625,2454300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004747142625998402,0.005996663994070728,-0.001249521368072326
NVDA,2025-07-09,161.22000122070312,164.4199981689453,161.16000366210938,162.8800048828125,183656400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018000030517578036,0.005996663994070728,0.012003366523507308
KO,2025-07-09,70.160003662109375,70.25,68.970001220703125,69.4800033569336,33704100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010819967681518827,0.005996663994070728,-0.016816631675589555
AMGN,2025-07-09,298.510009765625,301.6600036621094,291.7699890136719,296.5199890136719,2098000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016161986071654422,0.005996663994070728,-0.00761286260123617
BLK,2025-07-09,1080,1088.77001953125,1077.6400146484375,1088.75,340400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012771837007032438,0.005996663994070728,0.0067751730129617105
ORCL,2025-07-09,235.50999450683594,236.50999450683594,232,235.80999755859375,10871600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00558634353344889,0.005996663994070728,-4.10320460621838e-4
SPGI,2025-07-09,523.52001953125,529.8699951171875,521.75,528.72998046875,736700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004445308146423077,0.005996663994070728,-0.0015513558476476508
MS,2025-07-09,142.89999389648438,142.94000244140625,140.89999389648438,141.5500030517578,4837000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0029759665160788984,0.005996663994070728,-0.0030206974779918294
HD,2025-07-09,367.510009765625,371.07000732421875,364.7900085449219,371.0400085449219,3384200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009632676312712585,0.005996663994070728,0.003636012318641857
TMO,2025-07-09,422.20001220703125,429.3900146484375,411.8800048828125,419.8800048828125,2735100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014759387912656297,0.005996663994070728,-0.020756051906727024
JNJ,2025-07-09,155.7899932861328,156.69000244140625,155.07000732421875,156.27999877929688,6147400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031452950399970536,0.005996663994070728,-0.002851368954073674
AMZN,2025-07-09,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014496684294917905,0.005996663994070728,0.008500020300847178
AVGO,2025-07-09,272.9599914550781,279.45001220703125,272.7200012207031,277.8999938964844,20133000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022442996237961754,0.005996663994070728,0.016446332243891026
LLY,2025-07-09,783.79998779296875,794,781.989990234375,786.91998291015625,2703100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011907530392983201,0.005996663994070728,0.005910866398912473
AAPL,2025-07-09,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,48749400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005380719548448543,0.005996663994070728,-6.159444456221852e-4
RTX,2025-07-09,145.72999572753906,146.5,144.72999572753906,146.17999267578125,2666200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008763984414996928,0.005996663994070728,0.0027673204209262003
TXN,2025-07-09,216.94000244140625,218.89999389648438,215.1999969482422,216.38999938964844,5231400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011079051274263119,0.005996663994070728,-0.00710456912149704
GE,2025-07-09,248.99000549316406,251.72000122070312,246.82000732421875,250.3300018310547,5589500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013276659537663438,0.005996663994070728,0.00727999554359271
LIN,2025-07-09,472.4100036621094,476.4599914550781,467.55999755859375,471.2699890136719,1522500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028087600220321196,0.005996663994070728,-0.003187903972038608
UNH,2025-07-09,303.19000244140625,303.6000061035156,298.75,302.9100036621094,12816700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015567137974954015,0.005996663994070728,-0.021563801969024743
DHR,2025-07-09,200.99000549316406,202.22000122070312,197.1199951171875,200.9600067138672,2050700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013953261326768995,0.005996663994070728,-0.004601337861393828
MRK,2025-07-09,82.37999725341797,84.4800033569336,81.88999938964844,83.70999908447266,18394600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028757481367897686,0.005996663994070728,0.022760817373826958
XOM,2025-07-09,113.91999816894531,114.2699966430664,113.2699966430664,113.80000305175781,10652100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0034153549462314636,0.005996663994070728,-0.009412018940302191
ISRG,2025-07-09,529.82000732421875,530.71002197265625,523.15997314453125,528.1300048828125,1380900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015740889608546471,0.005996663994070728,-0.004422575033216081
CAT,2025-07-09,399.7200012207031,403.760009765625,396.8800048828125,402.17999267578125,3101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020010611377083487,0.005996663994070728,0.01401394738301276
ABBV,2025-07-09,188.5,191.08999633789062,188.32000732421875,190.6199951171875,5594100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044790579416660314,0.005996663994070728,-0.0015176060524046964
WMT,2025-07-09,97.1500015258789,97.29000091552734,96.37999725341797,96.80999755859375,13702600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0028839096699769806,0.005996663994070728,-0.008880573664047708
CVX,2025-07-09,152.94000244140625,153.9600067138672,152.47999572753906,153.02000427246094,9495900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014356644010492525,0.005996663994070728,-0.00743232839511998
HON,2025-07-09,240.6999969482422,241.72000122070312,236.72000122070312,238.72000122070312,2177173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004503760706047966,0.005996663994070728,-0.010500424700118693
COST,2025-07-09,988.3900146484375,988.3900146484375,972.280029296875,982.09002685546875,2922600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038038625921503755,0.005996663994070728,-0.009800526586221103
PM,2025-07-09,179.57000732421875,179.60000610351562,176.3000030517578,177.97999572753906,3821300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014629445478848702,0.005996663994070728,-0.004533719446185858
MCD,2025-07-09,292.25,293.82000732421875,291.3399963378906,293.0199890136719,3265800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004628434613735077,0.005996663994070728,-0.0013682293803356504
AMD,2025-07-09,138.69000244140625,140.64999389648438,137.58999633789062,138.41000366210938,37013100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042809193624744335,0.005996663994070728,-0.0017157446315962943
TSLA,2025-07-09,297.54998779296875,300.1499938964844,293.54998779296875,295.8800048828125,75586800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0064806174796113725,0.005996663994070728,-0.0124772814736821
BAC,2025-07-10,46.900001525878906,47.220001220703125,46.779998779296875,46.970001220703125,44225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027754284306520383,0.002820257303000284,-4.482887234824595e-5
ACN,2025-07-10,292.0400085449219,292.6000061035156,285.7900085449219,288.3599853515625,5197200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030396801380125127,0.002820257303000284,-0.03321705868312541
INTU,2025-07-10,768.42999267578125,769.97998046875,745.1300048828125,747.9000244140625,1783700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02818384033643373,0.002820257303000284,-0.031004097639434014
JPM,2025-07-10,283,288.30999755859375,283,288.19000244140625,8410900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01776380390678023,0.002820257303000284,0.014943546603779945
MSFT,2025-07-10,503.04998779296875,504.44000244140625,497.75,501.4800109863281,16492100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004031694981082468,0.002820257303000284,-0.006851952284082752
META,2025-07-10,731.54998779296875,735.79998779296875,719.5999755859375,727.239990234375,9913600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007560303011827196,0.002820257303000284,-0.01038056031482748
NFLX,2025-07-10,128.5500030517578,128.9600067138672,124.60099792480469,125.05899810791016,42308000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029256099109402633,0.002820257303000284,-0.03207635641240292
PG,2025-07-10,157.75999450683594,159.61000061035156,157.0399932861328,158.49000549316406,7200500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006157955779542368,0.002820257303000284,0.0033376984765420836
GOOGL,2025-07-10,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056618731040984915,0.002820257303000284,0.0028416158010982073
IBM,2025-07-10,288.8999938964844,288.8999938964844,282.2099914550781,287.42999267578125,3487800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009340393726594343,0.002820257303000284,-0.012160651029594627
CRM,2025-07-10,270.8999938964844,271.489990234375,263.2099914550781,263.9700012207031,7244600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025653373182358497,0.002820257303000284,-0.02847363048535878
QCOM,2025-07-10,158.99000549316406,160.2899932861328,157.7899932861328,159.08999633789062,5674400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016316897123687113,0.002820257303000284,-0.0044519470153689955
UPS,2025-07-10,102.73999786376953,104.48999786376953,102.4800033569336,102.91999816894531,3645800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007537901434796712,0.002820257303000284,0.004717644131796428
NEE,2025-07-10,73.30000305175781,74.839996337890625,73,74.63999938964844,6955100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01344192590982729,0.002820257303000284,0.010621668606827006
PEP,2025-07-10,134.42999267578125,136.67999267578125,133.6300048828125,136.0800018310547,8869700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01189772571644987,0.002820257303000284,0.009077468413449585
V,2025-07-10,356.8299865722656,357.6199951171875,353.45001220703125,355.8800048828125,6121300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005254933003954632,0.002820257303000284,-0.008075190306954916
MA,2025-07-10,565.6500244140625,566.05999755859375,561.010009765625,563.52001953125,2577200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002813551098948208,0.002820257303000284,-0.005633808401948492
NVDA,2025-07-10,164.32000732421875,164.5,161.61000061035156,164.10000610351562,167704100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007490184087241891,0.002820257303000284,0.004669926784241607
KO,2025-07-10,69.29000091552734,69.8499984741211,69.160003662109375,69.7699966430664,14608400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004173766150284308,0.002820257303000284,0.001353508847284024
AMGN,2025-07-10,296.19000244140625,302.3800048828125,295.1700134277344,300.3699951171875,1925800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012983968184816508,0.002820257303000284,0.010163710881816224
BLK,2025-07-10,1091.780029296875,1105.719970703125,1084.1500244140625,1104.050048828125,467500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014052857706658983,0.002820257303000284,0.011232600403658699
ORCL,2025-07-10,239.94000244140625,240.05999755859375,233.5,235,11486300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0034349585131244753,0.002820257303000284,-0.0062552158161247595
SPGI,2025-07-10,528.1500244140625,533.3900146484375,525.77001953125,529.83001708984375,703300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020805262832239713,0.002820257303000284,-7.39731019776313e-4
MS,2025-07-10,141.75999450683594,143.16000366210938,141.32000732421875,143.08999633789062,5622800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010879500197324088,0.002820257303000284,0.008059242894323804
HD,2025-07-10,369,377.94000244140625,368.510009765625,373.29998779296875,3701700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006090931425184243,0.002820257303000284,0.0032706741221839586
TMO,2025-07-10,420.8299865722656,438.489990234375,418.32000732421875,430.7300109863281,2932800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02584073063099024,0.002820257303000284,0.023020473327989954
JNJ,2025-07-10,156.10000610351562,159.24000549316406,155.82000732421875,157.69000244140625,6732900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009022291228070856,0.002820257303000284,0.006202033925070571
AMZN,2025-07-10,221.5500030517578,222.7899932861328,219.6999969482422,222.25999450683594,30370600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0012581953255335065,0.002820257303000284,-0.004078452628533791
AVGO,2025-07-10,279.7900085449219,281.17999267578125,272.70001220703125,275.3999938964844,17891600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008996041939213661,0.002820257303000284,-0.011816299242213946
LLY,2025-07-10,789.66998291015625,799.489990234375,786.42999267578125,790.6500244140625,3130400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004740051828537872,0.002820257303000284,0.0019197945255375881
AAPL,2025-07-10,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,44443600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0060149866256142825,0.002820257303000284,0.0031947293226139983
RTX,2025-07-10,146.11000061035156,146.5399932861328,145.02999877929688,146.39999389648438,4130900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015050022692988385,0.002820257303000284,-0.0013152550337014457
TXN,2025-07-10,219.27999877929688,220.77999877929688,217.55999755859375,219.66000366210938,3971400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015111623835132537,0.002820257303000284,0.012291366532132253
GE,2025-07-10,250.61000061035156,252.67999267578125,246.75,252.57000732421875,5462500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008948210269561718,0.002820257303000284,0.006127952966561434
LIN,2025-07-10,472.0400085449219,472.2200012207031,469.04998779296875,470.3399963378906,2238500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0019733755542712395,0.002820257303000284,-0.004793632857271524
UNH,2025-07-10,303.05999755859375,304.92999267578125,296.6000061035156,299.510009765625,11355600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011224435823773637,0.002820257303000284,-0.014044693126773922
DHR,2025-07-10,201.41000366210938,208.14999389648438,200.58999633789062,205.50999450683594,3088200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02264126015604262,0.002820257303000284,0.019821002853042335
MRK,2025-07-10,83.63999938964844,85,83.16999816894531,84.0199966430664,14725600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003703232134561807,0.002820257303000284,8.829748315615227e-4
XOM,2025-07-10,113.70999908447266,115.2699966430664,113.06999969482422,114.93000030517578,14901700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009929676828778655,0.002820257303000284,0.007109419525778371
ISRG,2025-07-10,527.0999755859375,528.54998779296875,520.25,526.04998779296875,1424600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003938456574352878,0.002820257303000284,-0.006758713877353162
CAT,2025-07-10,404.6600036621094,412,403.44000244140625,408.3299865722656,3382800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01529164555294571,0.002820257303000284,0.012471388249945425
ABBV,2025-07-10,190.5,197.5,189.55999755859375,195,6049400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02297767807684492,0.002820257303000284,0.020157420773844636
WMT,2025-07-10,96.660003662109375,96.779998779296875,94.73999786376953,94.86000061035156,18894800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020142516242312336,0.002820257303000284,-0.02296277354531262
CVX,2025-07-10,152.7899932861328,155.27999877929688,151.67999267578125,154.1699981689453,8395100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007515317372732255,0.002820257303000284,0.004695060069731971
HON,2025-07-10,237.82000732421875,239.375,236.50999450683594,236.77000427246094,2264534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008168552858037859,0.002820257303000284,-0.010988810161038143
COST,2025-07-10,987,988,969.07000732421875,970.16998291015625,2897000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012137424899302807,0.002820257303000284,-0.014957682202303091
PM,2025-07-10,178.39999389648438,181.13999938964844,176.9499969482422,180.99000549316406,5212100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016912067860889612,0.002820257303000284,0.014091810557889328
MCD,2025-07-10,296.29998779296875,300.7799987792969,295.0199890136719,298.3900146484375,5366800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018326482274610534,0.002820257303000284,0.01550622497161025
AMD,2025-07-10,143,145.82000732421875,141.85000610351562,144.16000366210938,61101500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04154323999612819,0.002820257303000284,0.038722982693127905
