symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
EXP,190.58,245.53,171.79,2026-08-30,BUILDING MATERIALS,6060217000,15.58,15.17,4.079,12.68,12.68,0.27,0.0923,0.173,0.217,2324934000,73.59,704889000,10.35,-0.125,0.0109,1.378,225.3,0,1,9,0,0,30675300,0.0051,2.085,3.28,48.27,Eagle Materials Inc,BASIC MATERIALS,75,60,80,75,10,52.5,0.1822,71.25,190.58,210.98,213.19,186.43,237.48,-0.0967,-0.1061,0.0223,-0.1975,201.1245,207.5194,210.8789,36.2376,-2.3838,-1.9605,-0.4232,214.5694,187.6796,0.1079,0.2505,343095.2381,1.1866,8e-4,3e-4,-5e-4,0.0176,750,-0.0146,-0.1569,0.2798,-0.433,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,20.1031,32.4742,30,22.2758,768,-0.3934,-0.1511,-0.1109,0.4762,-0.001,0.0197,-0.2529,-0.8072,1,0,36.64,No Signal,0.06,5.03,Stable,FALSE,6.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.2827,331442333.3333,NA,NA,NA,NA,NA,1.1816,331442333.3333,1.1816,0.2827,2308658000,1757011000,233539000,0.0109,1486932000,1757011000,233539000,0.0109,26.3,20.1,35.1,0,24.2,23.6,23.6,84.8,64.5,76.3,22.5,66,52.5,64.6,19,50,FALSE,28.6,28.6,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,19.1,-0.001,Analyst Upside,ANALYST,190.58,-9.67,245.53,171.79,4.079,10.35,0.2827,0.217,0.173,0.27,0.0109,1.1816,1.1816,NA,NA,6060217000,$6.1B,15.6,-9.7%,-10.6%,+2.2%,-19.8%,64.6,64.6,19,58.76,0.06,No Signal
FHN,24.67,26.43,19.39,2026-09-08,BANKS - REGIONAL,11816003000,11.99,12.08,1.393,2.08,2.08,0.115,0.0129,0.302,0.413,3501000000,7.18,NA,NA,0.2,-0.0069,0.611,28.11,3,5,11,0,0,473777000,0.0256,1.756,4.285,17.91,First Horizon Corporation,FINANCIAL SERVICES,90,90,65,90,19,64.5,0.1394,79.95,24.67,25.23,24.72,22.17,22.29,-0.0222,-0.002,0.1128,0.1068,24.9825,25.3784,24.3069,45.352,-0.9229,-0.969,0.0461,26.2751,23.6899,0.3791,0.2115,4202014.2857,1.0728,8e-4,0.0012,4e-4,0.0165,750,-0.0053,0.0904,0.2617,0.3987,FALSE,FALSE,TRUE,TRUE,Neutral,TRUE,35,45,39.1753,42.7835,70,42.8093,768,0.1178,-0.0665,-0.0223,0.4841,-3e-4,0.013,-0.0758,-0.3659,1,0,20.51,No Signal,0.02,1.9,Decreasing,FALSE,2.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,1027000000,NA,NA,NA,NA,NA,NA,1027000000,NA,NA,3419000000,NA,NA,-0.0069,9168000000,NA,NA,-0.0069,36.6,29.9,42.8,0,43.3,33.5,33.5,94.2,96.7,44.3,50,88.1,64.5,71.5,40.3,50,FALSE,40.8,40.8,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,36.6,-3e-4,Quality,GX MACD MA200 ANALYST,24.67,-2.22,26.43,19.39,1.393,NA,NA,0.413,0.302,0.115,-0.0069,NA,NA,NA,NA,11816003000,$11.8B,12,-2.2%,-0.2%,+11.3%,+10.7%,71.5,71.5,40.3,62.9,0.02,Tier 2: Golden Cross
FIGS,13.68,17.48,6.5,2026-08-30,APPAREL MANUFACTURING,2561883000,45.35,48.78,5.67,0.34,0.34,0.148,0.0775,0.0872,0.179,710078000,4.293,78853000,28.79,2.75,0.0755,1.016,18.62,1,4,4,0,0,157857000,NA,NA,3.197,2.669,Figs Inc,CONSUMER CYCLICAL,25,40,65,60,9,66.7,0.3611,49.42,13.68,14.39,11.48,15,6.83,-0.0493,0.1916,-0.088,1.0029,14.7405,12.2124,12.5397,47.2197,4.6215,6.4559,-1.8344,15.6577,13.8233,-0.0781,0.4135,2428642.8571,1.041,8e-4,0.002,0.0013,0.04,750,-0.0458,0.316,0.6344,0.5105,FALSE,TRUE,TRUE,FALSE,Neutral,FALSE,80,45,76.8041,19.5876,30,56.7088,768,0.1196,0.33,0.1381,0.4921,-9e-4,0.0462,-0.2249,-0.3065,1,0,46.02,Low Signal,0.11,4.25,Decreasing,FALSE,11.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.6653,67236666.6667,NA,NA,NA,NA,NA,NA,67236666.6667,NA,0.6653,631098000,NA,108539000,0.0755,442365000,NA,108539000,0.0755,27.8,33,49,0,77.8,38.1,38.1,23.2,50.3,53.6,50,46.9,66.7,46.2,44.6,50,FALSE,40.9,40.9,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,37.1,-9e-4,Analyst Upside,MA200 ANALYST,13.68,-4.93,17.48,6.5,5.67,28.79,0.6653,0.179,0.0872,0.148,0.0755,NA,NA,NA,NA,2561883000,$2.6B,45.4,-4.9%,+19.2%,-8.8%,+100.3%,46.2,46.2,44.6,47.72,0.11,No Signal
FIVE,254.07,263.88,137.77,2026-08-30,SPECIALTY RETAIL,13375393000,30.5,25.38,5.91,7.93,7.93,0.211,0.0737,0.0867,0.12,5079222000,92.07,757477000,19.2,1.956,0.1569,0.975,272.48,2,15,8,0,0,55295000,NA,0.984,2.864,41.82,Five Below Inc,CONSUMER CYCLICAL,45,40,80,60,25,69,0.0725,59.15,254.07,235.36,195.85,217.03,151.31,0.0795,0.2973,0.1707,0.6791,245.696,219.484,208.8781,61.7403,3.1178,3.7526,-0.6347,261.2748,230.1172,0.7688,0.4199,1201966.6667,1.283,8e-4,0.0011,4e-4,0.0291,750,0.0129,0.0384,0.4614,0.2009,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,85.0515,50,30,76.2655,768,-0.2327,0.183,0.3097,0.5714,5e-4,0.0281,0.1383,0.3104,1,2,23.68,No Signal,0.03,2.1,Decreasing,FALSE,3.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,227636666.6667,NA,NA,NA,NA,NA,NA,227636666.6667,NA,NA,4764147000,NA,561083000,0.1569,2476123000,NA,561083000,0.1569,51.5,52.1,97.9,78.9,88.7,69.2,69.2,47.1,47.5,65.5,50,46.4,69,54.3,74.4,50,FALSE,68.2,68.2,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,81.4,5e-4,Consistent Beat,GX RSI MA200 α>SPY,254.07,7.95,263.88,137.77,5.91,19.2,NA,0.12,0.0867,0.211,0.1569,NA,NA,NA,NA,13375393000,$13.4B,30.5,+8%,+29.7%,+17.1%,+67.9%,54.3,54.3,74.4,52.58,0.03,Tier 2: Golden Cross
FIZZ,31.1,38.16,27.8,2026-09-01,BEVERAGES - NON-ALCOHOLIC,3049883000,16.54,16.42,4.787,1.97,1.97,0.34,0.189,0.156,0.169,1180552000,12.61,252785000,10.89,-0.085,-0.0047,0.756,33,0,0,0,1,0,93612000,0,4.032,2.331,6.84,National Beverage Corp,CONSUMER DEFENSIVE,75,60,95,75,1,25,0.0611,73,31.1,31.04,37.11,34.25,39.74,0.0019,-0.162,-0.092,-0.2174,31.963,31.8322,33.8868,41.8437,-0.0621,0.1203,-0.1824,33.4166,30.5094,0.2032,0.2385,316061.9048,0.1666,8e-4,-4e-4,-0.0012,0.0197,750,-0.0299,-0.1412,0.3132,-0.9609,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,45,14.9485,19.0722,30,21.799,768,-0.6859,-0.0412,-0.1645,0.4524,-0.0018,0.0228,-0.4595,-1.2694,1,0,37.7,No Signal,0.05,14.5,Stable,FALSE,4.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3704,164711333.3333,NA,NA,NA,NA,NA,NA,164711333.3333,NA,0.3704,1180552000,NA,349543000,-0.0047,635714000,NA,349543000,-0.0047,15.5,13.4,19.6,0,16.5,14.4,14.4,82.6,57.4,82.5,50,62.4,25,65.6,16.6,50,FALSE,22.6,22.6,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,13.4,-0.0018,Balanced,,31.1,0.19,38.16,27.8,4.787,10.89,0.3704,0.169,0.156,0.34,-0.0047,NA,NA,NA,NA,3049883000,$3B,16.5,+0.2%,-16.2%,-9.2%,-21.7%,65.6,65.6,16.6,59.35999999999999,0.05,No Signal
FROG,86.73,105.76,34.05,2026-09-01,SOFTWARE - APPLICATION,12174771000,NA,108.7,13.35,-0.36,-0.36,-0.0493,-0.0292,-0.0735,-0.0712,599962000,5.02,-40562000,-62.99,0,0.2329,1.248,112,4,16,2,0,0,123301000,NA,NA,20.03,7.81,Jfrog Ltd,TECHNOLOGY,50,20,15,20,22,77.3,0.2914,31.73,86.73,88.15,80.36,41.89,50.43,-0.0161,0.0793,1.0704,0.7198,92.3235,89.1305,65.8271,45.1251,1.0633,2.2457,-1.1824,101.526,83.121,0.1961,0.7435,2100928.5714,1.3207,8e-4,0.0023,0.0015,0.0359,750,-0.0044,0.3213,0.5698,0.6718,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,52.5773,96.9072,30,53.6546,768,0.9261,0.035,-0.0204,0.5,0.0057,0.0436,1.4403,2.0794,1,0,38.62,No Signal,0.07,3.41,Decreasing,FALSE,6.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7679,107407666.6667,NA,NA,NA,NA,NA,NA,107407666.6667,NA,0.7679,531840000,NA,96692000,0.2329,960706000,NA,96692000,0.2329,96.9,97.4,55.7,0,43.8,71.1,71.1,50,17.5,22.2,50,10.3,77.3,35.6,64.6,50,FALSE,64.2,64.2,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,76.8,0.0057,Alpha Leader,GX MA200 ANALYST,86.73,-1.6099999999999999,105.76,34.05,13.35,-62.99,0.7679,-0.0712,-0.0735,-0.0493,0.2329,NA,NA,NA,NA,12174771000,$12.2B,N/A,-1.6%,+7.9%,+107%,+72%,35.6,35.6,64.6,41.36,0.07,Tier 2: Golden Cross
FSLY,21.49,34.82,7.05,2026-09-01,SOFTWARE - APPLICATION,3670272000,NA,67.57,3.962,-0.5,-0.5,-0.0839,-0.0346,-0.118,-0.0787,687173000,4.508,-38510000,-18.37,0,0,0.36,27,1,4,6,0,1,159300000,NA,NA,5.8,6.23,"Fastly, Inc. Class A Common Stock",TECHNOLOGY,50,60,15,20,12,58.3,0.2564,37.83,21.49,27.75,18.65,24.22,7.52,-0.2256,0.1523,-0.1127,1.8577,24.4155,22.286,18.7013,44.8168,-2.696,-0.1909,-2.5051,30.7549,18.0761,0.2693,0.887,5173890.4762,1.6614,8e-4,0.0015,7e-4,0.0563,750,0.0492,0.0614,0.8933,0.2106,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,72.1649,18.0412,30,43.7577,768,-0.303,0.0393,0.0747,0.5,0.0016,0.0695,0.402,0.3642,1,1,39.4,No Signal,0.13,2.61,Decreasing,FALSE,13.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,20404000,NA,NA,NA,NA,NA,0.327,20404000,0.327,NA,NA,323958000,89798000,NA,990817000,323958000,89798000,NA,72.2,53.6,55.7,61.3,66,62.2,62.2,50,67.2,20.6,61.3,7.7,58.3,41.1,34,50,FALSE,52.3,52.3,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,53.6,0.0016,Alpha Leader,GX MA200 ANALYST,21.49,-22.56,34.82,7.05,3.962,-18.37,NA,-0.0787,-0.118,-0.0839,0,0.327,0.327,NA,NA,3670272000,$3.7B,N/A,-22.6%,+15.2%,-11.3%,+185.8%,41.1,41.1,34,44.66,0.13,Tier 2: Golden Cross
FTNT,157.47,173.89,73.55,2026-09-07,SOFTWARE - INFRASTRUCTURE,114672108000,55.23,40.32,73.96,2.83,2.83,1.174,0.142,0.282,0.336,7527400000,10.14,2595800000,39.7,0.439,0.1322,1.059,162.29,1,10,29,3,1,733714000,NA,1.715,14.77,2.114,Fortinet Inc,TECHNOLOGY,25,20,95,90,44,54,0.0306,57.65,157.47,164.21,138.88,84.4,80.36,-0.041,0.1339,0.8658,0.9596,158.93,158.8996,110.442,48.9222,0.2181,0.5521,-0.334,170.8134,147.0466,0.4386,0.5429,4317266.6667,1.0422,8e-4,0.0015,8e-4,0.0239,750,0.013,0.1814,0.3796,0.4991,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,67.0103,94.3299,30,57.4691,768,0.5444,-0.0023,0.0631,0.5317,0.0045,0.0307,1.1305,2.3228,1,3,19.45,No Signal,0.02,3.02,Stable,FALSE,1.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.8046,1945466666.6667,NA,NA,NA,NA,NA,0.3204,1945466666.6667,0.3204,0.8046,6799600000,496900000,2934900000,0.1322,1551100000,496900000,2934900000,0.1322,93.3,98.5,84,94.3,61.3,88,88,15.9,50,97.9,62.2,83,54,61.7,69.7,50,FALSE,79.7,79.7,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,96.4,0.0045,Alpha Leader,GX MA200,157.47,-4.1000000000000005,173.89,73.55,73.96,39.7,0.8046,0.336,0.282,1.174,0.1322,0.3204,0.3204,NA,NA,114672108000,$114.7B,55.2,-4.1%,+13.4%,+86.6%,+96%,61.7,61.7,69.7,57.02,0.02,Tier 2: Golden Cross
GE,334.91,388.84,268.58,2026-09-04,AEROSPACE & DEFENSE,346006356000,38.91,36.76,19.47,8.57,8.57,0.482,0.0507,0.177,0.206,50639000000,48.27,11483000000,28.22,0.194,0.139,1.366,404.9,3,16,2,0,1,1037563000,0.005,4.229,6.98,17,GE Aerospace,INDUSTRIALS,25,20,95,75,22,72.7,0.209,57.27,334.91,366.7,318.71,306.7,276.05,-0.0867,0.0508,0.092,0.2132,349.453,356.5328,321.5207,40.4919,-2.0114,-1.4494,-0.562,377.4744,321.4316,0.2405,0.3116,3481752.381,1.1511,8e-4,0.0019,0.0012,0.0163,750,-0.0011,0.2659,0.2592,1.1374,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,47.9381,39.1753,30,40.7165,768,1.1563,-0.1063,0.0032,0.5317,-4e-4,0.0203,-0.1069,-0.3314,1,0,29.73,No Signal,0.01,4.46,Decreasing,FALSE,1.3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,5089666666.6667,NA,NA,NA,NA,NA,1.1604,5089666666.6667,1.1604,NA,45855000000,20469000000,NA,0.139,17640000000,20469000000,NA,0.139,33,31.4,84,0,47.9,41.7,41.7,30.4,9.8,90.2,23.4,67,72.7,51.3,33.7,50,FALSE,41.2,41.2,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,37.6,-4e-4,Consistent Beat,GX MA200 ANALYST,334.91,-8.67,388.84,268.58,19.47,28.22,NA,0.206,0.177,0.482,0.139,1.1604,1.1604,NA,NA,346006356000,$346B,38.9,-8.7%,+5.1%,+9.2%,+21.3%,51.3,51.3,33.7,50.78,0.01,Tier 2: Golden Cross
GGG,77.03,94.99,72.22,2026-09-01,SPECIALTY INDUSTRIAL MACHINERY,12540084000,24.98,24.69,5.11,3.1,3.1,0.212,0.127,0.235,0.297,2267210000,13.73,734998000,16.29,0.145,0.0093,0.916,91.29,2,1,8,0,0,161954000,0.0146,2.585,5.49,15.58,Graco Inc,INDUSTRIALS,60,40,80,75,11,61.4,0.1851,64.39,77.03,83.38,73.47,86.91,85.95,-0.0762,0.0485,-0.1137,-0.1038,79.995,78.4174,82.3008,39.052,-0.7743,-0.1404,-0.6338,84.0935,75.8965,0.1383,0.1651,2444909.5238,0.7284,8e-4,1e-4,-7e-4,0.0113,750,-0.0054,-0.1129,0.1798,-0.9171,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,46.9072,17.5258,30,27.3273,768,-0.4316,-0.0767,-1e-4,0.4206,-0.002,0.0137,-0.5061,-2.3196,1,0,32.96,No Signal,0.04,5.31,Stable,FALSE,4.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5245,539709000,NA,NA,NA,NA,NA,NA,539709000,NA,0.5245,2236604000,NA,507575000,0.0093,2522688000,NA,507575000,0.0093,14.9,1.5,6.2,0,46.4,13,13,59.4,54.6,66,50,76.8,61.4,61.8,20.3,50,FALSE,22.1,22.1,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,12.4,-0.002,Analyst Upside,ANALYST,77.03,-7.62,94.99,72.22,5.11,16.29,0.5245,0.297,0.235,0.212,0.0093,NA,NA,NA,NA,12540084000,$12.5B,25,-7.6%,+4.9%,-11.4%,-10.4%,61.8,61.8,20.3,57.08,0.04,No Signal
GOOGL,338.36,408.1,232.62,2026-09-04,INTERNET CONTENT & INFORMATION,4188508258000,17.19,22.32,6.58,19.92,19.92,0.487,0.13,0.548,0.34,445865984000,36.84,173164003000,12.15,2.94,0.1448,1.237,428.07,13,45,5,0,0,5867156000,0.0025,1.239,8.9,50.9,Alphabet Inc Class A,COMMUNICATION SERVICES,75,40,95,90,63,78.2,0.2651,76.57,338.36,357.52,356.38,303.55,234.04,-0.0536,-0.0506,0.1147,0.4457,342.653,348.5888,336.2114,44.7471,-0.8771,-0.7756,-0.1015,349.6822,335.6238,0.1946,0.2114,22278638.0952,1.1513,8e-4,0.0014,6e-4,0.0158,750,0.0052,0.1302,0.2511,0.634,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,26.8041,43.8144,30,35.3041,768,0.5242,-1e-4,-0.0994,0.5,0,0.0188,0.0089,0.03,1,1,14.87,No Signal,0.01,2.67,Stable,FALSE,1.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,71841666666.6667,NA,NA,NA,NA,NA,0.1564,71841666666.6667,0.1564,NA,402836000000,100164000000,55911000000,0.1448,640480000000,100164000000,55911000000,0.1448,40.7,41.8,55.7,61.3,27.3,44,44,79,39.9,90.7,81.1,98.5,78.2,80,35.4,50,FALSE,47.3,47.3,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,45.9,0,Analyst Upside,GX MA200 ANALYST,338.36,-5.36,408.1,232.62,6.58,12.15,NA,0.34,0.548,0.487,0.1448,0.1564,0.1564,NA,NA,4188508258000,$4.19T,17.2,-5.4%,-5.1%,+11.5%,+44.6%,80,80,35.4,68,0.01,Tier 2: Golden Cross
GRMN,275.68,314.28,184.35,2026-09-07,SCIENTIFIC & TECHNICAL INSTRUMENTS,53425938000,28.56,24.15,5.92,9.7,9.7,0.219,0.122,0.245,0.304,7671438000,39.84,2311467000,22.05,0.353,0.1772,0.866,290.29,0,2,4,0,2,192853000,0.0152,2.947,6.64,46.8,Garmin Ltd,TECHNOLOGY,45,40,80,75,8,43.8,0.053,58.88,275.68,313.16,231.72,235.73,239.51,-0.1197,0.1897,0.1695,0.151,291.965,273.3714,238.7967,40.1128,-0.4019,0.9267,-1.3287,316.619,267.311,0.1697,0.1734,816247.619,1.0001,8e-4,0.0015,7e-4,0.0192,750,6e-4,0.1878,0.3052,0.6153,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,45,76.2887,48.4536,30,67.3273,768,0.5502,0.095,0.1275,0.4048,3e-4,0.0216,0.0632,0.1844,1,2,30.94,No Signal,0.02,4.37,Decreasing,FALSE,1.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5874,1261518000,NA,NA,NA,NA,NA,NA,1261518000,NA,0.5874,7245519000,NA,2334235000,0.1772,9029013000,NA,2334235000,0.1772,46.9,48.5,2.1,78.9,76.3,46,46,49.3,47,67,50,77.8,43.8,57.3,53.7,50,FALSE,49.5,49.5,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,49.5,3e-4,Balanced,GX MA200,275.68,-11.97,314.28,184.35,5.92,22.05,0.5874,0.304,0.245,0.219,0.1772,NA,NA,NA,NA,53425938000,$53.4B,28.6,-12%,+19%,+17%,+15.1%,57.3,57.3,53.7,54.379999999999995,0.02,Tier 2: Golden Cross
HALO,108.31,109.66,61.23,2026-09-01,BIOTECHNOLOGY,11957015000,31.35,14.51,84.52,3.36,3.36,1.737,0.255,0.249,0.598,1663738000,14.15,1050688000,19.55,0.429,0.2978,0.848,99.56,2,4,3,0,0,113498000,NA,-2.5,8.44,1.259,Halozyme Therapeutics Inc,HEALTHCARE,45,20,95,75,9,72.2,-0.0808,62.22,108.31,102.62,70.5,63.56,75.85,0.0554,0.5363,0.7041,0.428,106.198,91.3332,74.402,66.1727,5.2054,6.0519,-0.8465,112.6904,99.7056,0.6627,0.2734,1972376.1905,0.6804,8e-4,0.0018,0.001,0.0253,750,-0.0116,0.3121,0.4023,0.6235,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,65,94.8454,92.7835,30,84.7603,768,0.3902,0.2821,0.4745,0.4841,0.003,0.0258,0.7557,1.8438,1,0,43.24,Low Signal,0.13,5.01,Stable,FALSE,12.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,495411000,NA,NA,NA,NA,NA,14.9548,495411000,14.9548,NA,1396611000,2146654000,163138000,0.2978,143543000,2146654000,163138000,0.2978,89.2,94.8,42.8,0,94.8,73.2,73.2,43.5,50,99.5,0,79.4,72.2,60.1,93.2,50,FALSE,76,76,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,91.8,0.003,Alpha Leader,GX RSI MA200,108.31,5.54,109.66,61.23,84.52,19.55,NA,0.598,0.249,1.737,0.2978,14.9548,14.9548,NA,NA,11957015000,$12B,31.4,+5.5%,+53.6%,+70.4%,+42.8%,60.1,60.1,93.2,56.06,0.13,Tier 2: Golden Cross
HD,313.7,415,284.85,2026-09-04,HOME IMPROVEMENT RETAIL,317335142000,22.27,21.32,19.2,14.28,14.28,1.043,0.121,0.0841,0.129,169176007000,170.2,24647999000,14.9,0.046,0.0386,0.955,377.5,4,17,15,0,0,997690000,0.0146,1.784,2.243,16.65,The Home Depot Inc,CONSUMER CYCLICAL,60,20,95,60,36,67.4,0.2034,63.24,313.7,350.78,318.92,338.93,419.94,-0.1057,-0.0164,-0.0744,-0.253,332.8065,338.4176,343.7906,32.8556,-1.8178,-1.1158,-0.7019,353.2227,312.3903,0.0321,0.218,3740023.8095,0.7211,8e-4,0,-7e-4,0.013,750,-0.0174,-0.1272,0.2062,-0.876,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,35.0515,21.134,30,24.4923,768,-0.4649,-0.0998,-0.0235,0.4444,-0.0018,0.0159,-0.4528,-1.7898,1,0,23.55,No Signal,0.01,3.26,Decreasing,FALSE,1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3332,15639000000,NA,NA,NA,NA,NA,2.9727,15639000000,2.9727,0.3332,164683000000,49397000000,2085000000,0.0386,16617000000,49397000000,2085000000,0.0386,16,5.2,16,0,41.8,15.6,15.6,65.2,10.4,96.9,7.2,45.4,67.4,54.6,16.3,50,FALSE,21.6,21.6,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,10.3,-0.0018,Analyst Upside,ANALYST,313.7,-10.57,415,284.85,19.2,14.9,0.3332,0.129,0.0841,1.043,0.0386,2.9727,2.9727,NA,NA,317335142000,$317.3B,22.3,-10.6%,-1.6%,-7.4%,-25.3%,54.6,54.6,16.3,52.76,0.01,No Signal
HNST,5.74,5.96,2.07,2026-09-01,HOUSEHOLD & PERSONAL PRODUCTS,608302000,NA,50.25,3.706,-0.11,-0.11,-0.0687,0.0135,-0.0356,0.0486,342010000,3.055,7834000,19.18,2,0.0384,2.171,5.2,0,3,3,0,1,107284000,NA,NA,1.528,1.531,Honest Company Inc,CONSUMER DEFENSIVE,50,60,15,20,7,53.6,-0.0941,37.36,5.74,5.23,3.46,2.73,4.02,0.0975,0.659,1.1026,0.4279,5.3545,4.5373,3.3219,65.8431,7.5351,7.7554,-0.2203,6.1499,4.5591,0.7423,0.4491,2505300,1.4598,8e-4,0.0029,0.0021,0.0439,750,-0.0298,0.4433,0.6962,0.7633,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,65,96.3918,97.4227,30,86.1521,768,1.4201,0.4426,0.6433,0.5238,0.0057,0.0469,1.4302,1.9206,1,0,27.68,No Signal,0.09,2.14,Stable,FALSE,9.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3333,10712333.3333,NA,NA,NA,NA,NA,NA,10712333.3333,NA,0.3333,371317000,NA,105899000,0.0384,167020000,NA,105899000,0.0384,96.4,96.4,77.8,0,97.9,83.3,83.3,50,69.9,21.6,50,13.4,53.6,40.4,96,50,FALSE,79.9,79.9,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,96.9,0.0057,Alpha Leader,GX RSI MA200,5.74,9.75,5.96,2.07,3.706,19.18,0.3333,0.0486,-0.0356,-0.0687,0.0384,NA,NA,NA,NA,608302000,$608.3M,N/A,+9.8%,+65.9%,+110.3%,+42.8%,40.4,40.4,96,44.239999999999995,0.09,Tier 2: Golden Cross
