symbol,date,open,high,low,close,volume,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,daily_ret,spy_ret,daily_alpha
AMZN,2025-11-25,226.3800048828125,230.52000427246094,223.8000030517578,229.6699981689453,39379300,236.21050033569335,227.5768002319336,NA,49.047929318883455,-0.5443279930983147,0.4026548336634146,-0.9469828267617293,258.9459562293963,213.47504444199038,236.21050033569335,0.0149814363087164,0.009405947461920139,0.0055754888467962616
AVGO,2025-11-25,384.92999267578125,388.1300048828125,371.75,385.0299987792969,33507600,357.30800170898436,348.92740051269533,NA,63.3033577217351,1.007787860224707,0.3711139487494931,0.6366739114752139,386.02544667923587,328.59055673873286,357.30800170898436,0.01870570294226237,0.009405947461920139,0.009299755480342231
LLY,2025-11-25,1075.8299560546875,1111.1099853515625,1073.25,1109.93994140625,4181500,975.8765045166016,869.3573986816406,NA,86.80723971070965,6.703973488852544,6.143884875760747,0.5600886130917964,1136.898709759772,814.8542992734313,975.8765045166016,0.037171923783394734,0.009405947461920139,0.027765976321474595
TMO,2025-11-25,582.20001220703125,602.32000732421875,581.79998779296875,597.780029296875,1803400,574.4409973144532,541.4405999755859,NA,69.33496722839027,2.0874256316278483,2.183963060707584,-0.09653742907973584,595.5719521726755,553.3100424562308,574.4409973144532,0.019980585640476445,0.009405947461920139,0.010574638178556306
AAPL,2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200,270.8270004272461,261.0487994384766,NA,66.23267026482803,1.3847274601116677,1.5018219493035003,-0.11709448919183263,276.5059738991085,265.1480269553837,270.8270004272461,0.003805406428931457,0.009405947461920139,-0.005600541032988682
TXN,2025-11-25,159.72000122070312,161.9499969482422,158.69000244140625,161.77000427246094,7406700,159.93350067138672,170.77840057373047,NA,47.10394926212165,-2.1022287680845686,-2.5929625670944874,0.49073379900991876,164.94474856721897,154.92225277555448,159.93350067138672,0.00316265523377135,0.009405947461920139,-0.006243292228148789
LIN,2025-11-25,411.6700134277344,412.8699951171875,406.0899963378906,407.8500061035156,3580000,418.7625045776367,445.2200024414062,NA,30.294726979401624,-2.303404899625483,-2.271908699510673,-0.0314962001148098,433.45683087168277,404.06817828359067,418.7625045776367,4.4151561275707074e-4,0.009405947461920139,-0.008964431849163068
GE,2025-11-25,294.489990234375,295.9800109863281,286.2099914550781,293.44000244140625,4693100,303.3815002441406,301.54820068359373,NA,42.6519415173535,-0.8210580690860669,-0.1287232253545963,-0.6923348437314707,318.14511732442514,288.6178831638561,303.3815002441406,-0.0020744273997113094,0.009405947461920139,-0.011480374861631448
DHR,2025-11-25,227.13999938964844,232.35000610351562,226.1699981689453,230.77000427246094,2957500,218.47999954223633,210.13340026855468,NA,69.79585175073662,2.1002061904259905,1.718143296509833,0.38206289391615744,230.45668276682287,206.5033163176498,218.47999954223633,0.016697544348671656,0.009405947461920139,0.007291596886751517
UNH,2025-11-25,321.1199951171875,328,320.8999938964844,326.2799987792969,6149100,327.10999603271483,343.88239807128906,NA,46.592972350341434,-2.2784166904618264,-2.2151420267982225,-0.0632746636636039,349.6978779461706,304.5221141192591,327.10999603271483,0.02266106021925207,0.009405947461920139,0.013255112757331933
ISRG,2025-11-25,564.44000244140625,580,561.28997802734375,578.8699951171875,1684800,554.82000732421875,497.66460388183594,NA,66.96350679402745,3.3887855797150035,3.82415932056264,-0.43537374084763636,583.3658019613611,526.2742126870764,554.82000732421875,0.018276834726651536,0.009405947461920139,0.008870887264731397
CAT,2025-11-25,564.59002685546875,567.1400146484375,547.54998779296875,566.6099853515625,3105100,563.014501953125,523.595599975586,NA,59.50867188487644,1.6155433765201233,2.208174988780617,-0.5926316122604938,586.6585583336292,539.3704455726207,563.014501953125,0.012526822858212272,0.009405947461920139,0.003120875396292133
RTX,2025-11-25,172.75999450683594,173.6300048828125,169.52000427246094,172.14999389648438,5511700,175.41800079345703,169.28360046386717,NA,48.240900259821366,0.40355803042428917,1.0241337815473592,-0.6205757511230701,180.2210870915971,170.61491449531695,175.41800079345703,-0.0061198128069696045,0.009405947461920139,-0.015525760268889743
ABBV,2025-11-25,230.32000732421875,234.0800018310547,230.30999755859375,231.8000030517578,7134100,226.1889991760254,227.2883999633789,NA,55.007097435931136,0.9583210628744121,0.7064777502551833,0.25184331261922877,240.8267979187011,211.5512004333497,226.1889991760254,0.009977816215989144,0.009405947461920139,5.718687540690048e-4
WMT,2025-11-25,104.61000061035156,107.41999816894531,104.2300033569336,107,20212900,102.91149978637695,103.61339981079101,NA,59.72712090845409,0.3878221366028445,-0.03468575077419503,0.4225078873770395,106.36759765848733,99.45540191426657,102.91149978637695,0.02825295512572734,0.009405947461920139,0.018847007663807203
CVX,2025-11-25,148.89999389648438,149.89999389648438,148.27000427246094,148.52999877929688,11447900,153.57550048828125,154.45760040283204,NA,36.948340269461696,-0.7872713391678721,-0.34467624255265006,-0.442595096615222,158.54899374870746,148.60200722785504,153.57550048828125,-0.008146919670805497,0.009405947461920139,-0.017552867132725636
XOM,2025-11-25,115.18000030517578,115.9000015258789,114.19000244140625,114.51000213623047,14434600,116.58200035095214,114.76259994506836,NA,44.28568145358862,0.5429037897054956,0.8946322095162581,-0.3517284198107625,120.48083848796358,112.6831622139407,116.58200035095214,-0.012589454765065677,0.009405947461920139,-0.021995402226985816
MRK,2025-11-25,100.7300033569336,105.83999633789062,100.70999908447266,105.66000366210938,22225500,90.98850021362304,87.245,NA,83.35083350278033,4.266566901938829,2.8155169434312843,1.4510499585075443,103.01672762545691,78.96027280178917,90.98850021362304,0.05239045872797776,0.009405947461920139,0.04298451126605762
COST,2025-11-25,886.65997314453125,895.719970703125,885.1300048828125,894.33001708984375,2534700,912.8339996337891,925.3109997558594,NA,40.161750794991114,-1.1448705112491298,-0.879181250903553,-0.2656892603455767,942.7463953108946,882.9216039566835,912.8339996337891,0.009265135667738233,0.009405947461920139,-1.4081179418190537e-4
MCD,2025-11-25,306.75,311.4599914550781,306.75,310.45001220703125,4189600,303.55499877929685,303.2267987060547,NA,57.94862991853684,0.3429328084917138,0.158006359755113,0.1849264487366008,311.3364085291785,295.7735890294152,303.55499877929685,0.018202749825016795,0.009405947461920139,0.008796802363096656
PM,2025-11-25,152.67999267578125,158.22999572753906,152.39999389648438,157.41000366210938,7287100,152.11999969482423,156.09059997558595,NA,55.63354086251004,0.02606624385812495,-0.33454892836968697,0.3606151722278119,160.68690099578998,143.55309839385848,152.11999969482423,0.0420363180599983,0.009405947461920139,0.03263037059807816
AMD,2025-11-25,201.47999572753906,206.5800018310547,194.27999877929688,206.1300048828125,69773500,238.65299911499022,216.50239959716797,NA,39.96637029626257,-1.7077526206713434,1.154062511766348,-2.8618151324376915,275.87256509261715,201.43343313736327,238.65299911499022,-0.0414787167745283,0.009405947461920139,-0.05088466423644844
TSLA,2025-11-25,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,71915600,428.3875015258789,433.6694000244141,NA,48.83325863693587,-1.8665422034762735,-1.2903599017732685,-0.576182301703005,476.1477110882632,380.62729196349466,428.3875015258789,0.0038776272725380423,0.009405947461920139,-0.005528320189382097
HON,2025-11-26,201.66754150390625,201.66754150390625,199.2134246826172,199.25537109375,2975778,204.8038803100586,205.80483917236327,NA,40.87127870494916,-1.1448432154573362,-0.7319639456141838,-0.4128792698431525,213.95376304947175,195.65399757064543,204.8038803100586,-0.005392105562611049,0.006903459171132775,-0.012295564733743825
BAC,2025-11-26,52.70000076293945,53.25,52.54999923706055,52.9900016784668,32045600,52.71300029754639,51.86400001525879,NA,55.3710516147188,0.15788206766882418,0.35488371986018774,-0.19700165219136356,54.396545693804164,51.02945490128861,52.71300029754639,0.009718028595255834,0.006903459171132775,0.002814569424123059
ACN,2025-11-26,250.27999877929688,251.94000244140625,246.88999938964844,247.85000610351562,2389100,245.3890007019043,244.7300003051758,NA,52.30698162104526,0.055207814607949324,-0.12266098916700732,0.17786880377495665,252.32821252898498,238.44978887482364,245.3890007019043,-0.005537012589496126,0.006903459171132775,-0.012440471760628902
GOOGL,2025-11-26,320.67999267578125,324.5,316.7900085449219,319.95001220703125,51373400,290.405500793457,266.5784002685547,NA,73.41439352933651,4.8601848774665335,3.9697533004927776,0.8904315769737559,318.1373742585562,262.67362732835784,290.405500793457,-0.010790224486865174,0.006903459171132775,-0.01769368365799795
ORCL,2025-11-26,209.5,210,202.24000549316406,204.9600067138672,26544100,229.04400100708008,266.69119842529295,NA,31.773201882297766,-8.013522358787517,-6.973163299764206,-1.0403590590233112,269.27288199983036,188.8151200143298,229.04400100708008,0.04024771853880549,0.006903459171132775,0.03334425936767271
JPM,2025-11-26,305,308.5299987792969,303.20001220703125,307.6400146484375,7910900,307.6285003662109,307.01639953613284,NA,52.83396588489195,-0.39250821092320365,-0.1759742965401357,-0.21653391438306796,320.8809394427856,294.37606128963625,307.6285003662109,0.01531357969781344,0.006903459171132775,0.008410120526680664
INTU,2025-11-26,647.42999267578125,651.8800048828125,619.82000732421875,629.1300048828125,2283300,653.74599609375,665.5989965820313,NA,38.822214951173144,-0.9554601979045452,-0.7861564923490755,-0.1693037055554697,673.5948849354203,633.8971072520798,653.74599609375,-0.029225241451315775,0.006903459171132775,-0.03612870062244855
IBM,2025-11-26,305.17999267578125,306.6000061035156,301.6400146484375,303.2099914550781,2196400,303.61500244140626,292.2767999267578,NA,54.299846268447375,0.6933548795252209,1.0941187068703393,-0.4007638273451184,318.4289328139078,288.8010720689047,303.61500244140626,-0.004171109713034693,0.006903459171132775,-0.011074568884167468
MSFT,2025-11-26,486.30999755859375,488.30999755859375,481.20001220703125,485.5,25709100,499.53700256347656,510.9217987060547,NA,40.03406960032104,-2.0237366610740826,-1.4963191238091629,-0.5274175372649197,530.5543317814448,468.5196733455083,499.53700256347656,0.01784106572434263,0.006903459171132775,0.010937606553209855
META,2025-11-26,637.69000244140625,638.3599853515625,631.6300048828125,633.6099853515625,15209500,619.9975036621094,688.9322009277344,NA,46.3403635650012,-3.5429005620396747,-4.359152417344336,0.8162518553046612,659.8096815224393,580.1853258017794,619.9975036621094,-0.0041023316961869005,0.006903459171132775,-0.011005790867319676
NFLX,2025-11-26,105.73999786376953,106.94999694824219,105.22000122070312,106.13999938964844,27951000,109.99580001831055,115.07410018920899,NA,40.97801544886555,-2.2408075032114283,-1.828825524774298,-0.41198197843713036,116.47878975148771,103.51281028513338,109.99580001831055,0.01666664596109424,0.006903459171132775,0.009763186789961464
QCOM,2025-11-26,164.1199951171875,166.25,163.14999389648438,165.13999938964844,7967700,171.0269989013672,169.3997998046875,NA,45.39311627289912,-1.1161838696166826,-0.38154605720552626,-0.7346378124111563,183.46943785228854,158.58455995044585,171.0269989013672,0.01126758299757924,0.006903459171132775,0.004364123826446464
PEP,2025-11-26,146.32000732421875,148.47000122070312,146.22999572753906,147.97999572753906,5180600,145.3110008239746,145.72239959716796,NA,55.361953999887945,0.0578832998689105,-0.07734828488557342,0.13523158475448394,149.2956176793552,141.32638396859403,145.3110008239746,0.012798542942823232,0.006903459171132775,0.005895083771690457
PG,2025-11-26,147.9199981689453,148.97000122070312,147.61000061035156,148.25,9238500,147.71750030517578,150.12740051269532,NA,48.642348110769696,-0.3964741307767694,-0.6038419525199384,0.20736782174316903,150.54515403038428,144.88984657996727,147.71750030517578,-0.001616307389625038,0.006903459171132775,-0.008519766560757813
MS,2025-11-26,166.97999572753906,168.9600067138672,165.8699951171875,167.94000244140625,4844200,163.672998046875,160.96639953613283,NA,59.27708630506028,0.4972368471087618,0.5034912525015993,-0.006254405392837503,169.52162929358616,157.82436680016383,163.672998046875,0.015172640251180258,0.006903459171132775,0.008269181080047483
CRM,2025-11-26,230.50999450683594,232.82000732421875,226,228.14999389648438,8506600,241.04850006103516,244.1286004638672,NA,39.02965056227301,-2.279123554717477,-1.6691401491877977,-0.6099834055296793,263.39531567169564,218.70168445037467,241.04850006103516,-0.02549974946699818,0.006903459171132775,-0.032403208638130954
UPS,2025-11-26,94.25,95.80000305175781,93.76000213623047,95.66999816894531,4685800,94.31150016784667,89.37180053710938,NA,58.35142207641728,1.3368114339795012,1.6391313130820166,-0.30231987910251545,97.23377362237306,91.38922671332028,94.31150016784667,0.011952583482917722,0.006903459171132775,0.005049124311784947
NEE,2025-11-26,85.25,85.69000244140625,84.69000244140625,85.54000091552734,6550600,83.79550018310547,81.73479995727538,NA,59.76176056692591,0.9855884845781482,1.1157280819720188,-0.1301395973938706,86.74568972639346,80.84531063981748,83.79550018310547,0.008369669564391558,0.006903459171132775,0.0014662103932587822
V,2025-11-26,334.5299987792969,335.7099914550781,333.05999755859375,333.7900085449219,4309900,333.7579971313477,339.97759765625,NA,48.41106029528845,-1.0099636033371828,-1.1137961637124087,0.10383256037522592,346.6078131697584,320.90818109293696,333.7579971313477,-0.0022120295252301414,0.006903459171132775,-0.009115488696362917
MA,2025-11-26,548.47998046875,548.66998291015625,544.16998291015625,544.92999267578125,2185300,546.3604949951172,560.5923962402344,NA,46.326579727936235,-1.1867206037394662,-1.2731005088688587,0.08637990512939253,565.8710635168405,526.8499264733938,546.3604949951172,-0.0028180469374415873,0.006903459171132775,-0.009721506108574363
NVDA,2025-11-26,181.6300048828125,182.91000366210938,178.24000549316406,180.25999450683594,183852000,190.00300216674805,186.8146011352539,NA,43.99634711802576,-1.3387341817842735,-0.42835189470453783,-0.9103822870797357,206.98168783609248,173.02431649740362,190.00300216674805,0.013721668440651813,0.006903459171132775,0.006818209269519038
KO,2025-11-26,72.5999984741211,73.089996337890625,72.38999938964844,72.87999725341797,11795100,70.68750038146973,68.76160034179688,NA,67.52264480396717,1.4870605951862181,1.279955029144742,0.20710556604147623,73.68473600140535,67.69026476153411,70.68750038146973,0.0037184498112772246,0.006903459171132775,-0.0031850093598555507
BLK,2025-11-26,1031.1099853515625,1048.3199462890625,1030.0400390625,1040.06005859375,561000,1053.945001220703,1111.8528002929688,NA,41.81197031930258,-2.51037978561629,-2.4668693824348717,-0.04351040318141841,1115.7405518588205,992.1494505825855,1053.945001220703,0.009992560345837287,0.006903459171132775,0.0030891011747045116
SPGI,2025-11-26,465.1466369628906,471.5799560546875,463.576171875,468.8836364746094,1101077,467.1892150878906,462.8039739990234,NA,52.391325705685794,0.011695035780268093,-0.04575432136360885,0.057449357143876945,474.5330269612232,459.845403214558,467.1892150878906,0.0028733662751223576,0.006903459171132775,-0.004030092896010418
HD,2025-11-26,350.260009765625,357.3299865722656,349,355.4700012207031,4517300,361.4324981689453,380.9739990234375,NA,44.2483027179625,-3.0480228983132296,-2.9238155482765706,-0.12420735003665895,394.28027787234635,328.58471846554426,361.4324981689453,0.012533095407437855,0.006903459171132775,0.00562963623630508
JNJ,2025-11-26,206.49000549316406,207.80999755859375,205.94000244140625,207.55999755859375,6729000,195.38649978637696,190.05500030517578,NA,83.36541178315973,2.5249379785751813,1.9089428183749617,0.6159951602002196,210.47316586359986,180.29983370915406,195.38649978637696,0.004306379240013758,0.006903459171132775,-0.0025970799311190174
AMGN,2025-11-26,341.5299987792969,345.0299987792969,340,344.57000732421875,2333100,326.5949981689453,304.9488000488281,NA,70.78995664061077,3.539359154842403,3.553969706798913,-0.014610551956510065,361.31341885616814,291.8765774817225,326.5949981689453,0.010143420366572453,0.006903459171132775,0.003239961195439678
AMZN,2025-11-26,230.74000549316406,231.75,228.77000427246094,229.16000366210938,38497900,236.15350036621095,227.52760040283204,NA,48.606825281103376,-0.5150759680236039,0.21910867332601092,-0.7341846413496148,258.953567553581,213.35343317884085,236.15350036621095,-0.0022205534501759105,0.006903459171132775,-0.009124012621308686
AVGO,2025-11-26,385.54998779296875,399.8699951171875,383.260009765625,397.57000732421875,28693000,357.8875015258789,349.955400390625,NA,66.85395947809303,1.8150077947926668,0.6598927179581279,1.155115076834539,389.24252283827025,326.5324802134876,357.8875015258789,0.03256891303191667,0.006903459171132775,0.025665453860783893
LLY,2025-11-26,1102,1111.989990234375,1098.0999755859375,1104.3399658203125,3093700,990.4170013427735,876.2415979003906,NA,84.46425916866902,6.7556182972257295,6.266231560053744,0.48938673717198533,1142.4424694865625,838.3915331989846,990.4170013427735,-0.005045296035425584,0.006903459171132775,-0.011948755206558359
TMO,2025-11-26,593.42999267578125,596.54998779296875,587.19000244140625,593.25,2059900,576.1879974365235,543.8527996826172,NA,65.54938260849579,2.109995056914382,2.169169459948944,-0.059174403034561784,597.4723367801454,554.9036580929015,576.1879974365235,-0.007578087381412413,0.006903459171132775,-0.014481546552545188
AAPL,2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400,271.219499206543,261.81999908447267,NA,66.87765472901026,1.4632313282896936,1.494103825100739,-0.030872496811045425,277.5771882411963,264.86181017188966,271.219499206543,0.0020940411225383038,0.006903459171132775,-0.0048094180485944715
TXN,2025-11-26,162.32000732421875,167.0399932861328,162.0500030517578,165.35000610351562,7346300,160.1880012512207,170.47940063476562,NA,52.65202460761498,-1.6740427683872294,-2.4091786073530357,0.7351358389658063,165.72875118848359,154.6472513139578,160.1880012512207,0.02213019556471707,0.006903459171132775,0.015226736393584295
LIN,2025-11-26,407.5,410.489990234375,407.0299987792969,407.8999938964844,2591500,417.5570037841797,443.7808026123047,NA,30.369805932460597,-2.285626077809322,-2.274652175170403,-0.01097390263891862,431.649904319636,403.4641032487234,417.5570037841797,1.225641589326365e-4,0.006903459171132775,-0.006780895012200139
GE,2025-11-26,295.2099914550781,298.6099853515625,293.4599914550781,296.6199951171875,4113700,302.49850006103514,301.6906005859375,NA,46.24884766125842,-0.7960686809736939,-0.2621923164784158,-0.5338763644952781,316.6488982268824,288.3481018951879,302.49850006103514,0.010836943325122306,0.006903459171132775,0.0039334841539895304
DHR,2025-11-26,229.57000732421875,230.9499969482422,227.47000122070312,228.4600067138672,4135300,219.2025001525879,210.84380035400392,NA,65.08136251455888,2.1370555592752805,1.8019257490629226,0.3351298102123579,231.74350617922383,206.66149412595198,219.2025001525879,-0.010009955868729103,0.006903459171132775,-0.01691341503986188
UNH,2025-11-26,326.5899963378906,335.19000244140625,325.8900146484375,329.7099914550781,5504200,325.8324951171875,343.6443981933594,NA,49.18407191474167,-1.9457250105727963,-2.1612586235531372,0.2155336129803409,344.44839465457716,307.2165955797978,325.8324951171875,0.010512420891914287,0.006903459171132775,0.0036089617207815117
ISRG,2025-11-26,579.8499755859375,582.40997314453125,573.75,574.22998046875,1158900,556.6520050048828,500.47600341796874,NA,64.3520965978512,3.337952735684957,3.7269180035871035,-0.38896526790214647,585.2424316467091,528.0615783630565,556.6520050048828,-0.008015642005245405,0.006903459171132775,-0.01491910117637818
CAT,2025-11-26,566.6099853515625,574.8800048828125,566.02001953125,573.72998046875,1995100,562.4265014648438,526.0569995117188,NA,62.104630403278065,1.7403021574538213,2.1146004225152577,-0.3742982650614364,584.3261180161726,540.526884913515,562.4265014648438,0.012565954185875805,0.006903459171132775,0.00566249501474303
RTX,2025-11-26,172.55999755859375,174.02999877929688,172.02000427246094,173.19000244140625,3564400,175.25950088500977,169.58120056152345,NA,50.50607628381205,0.3478716332307563,0.8888813518840387,-0.5410097186532824,180.13643349719666,170.38256827282288,175.25950088500977,0.006041292952628563,0.006903459171132775,-8.621662185042123e-4
ABBV,2025-11-26,232.0399932861328,232.47999572753906,226.63999938964844,227.66000366210938,5920800,226.31499938964845,227.4254000854492,NA,49.66213883579723,0.7955447495264112,0.7242911501094289,0.07125359941698228,240.95789317964085,211.67210559965605,226.31499938964845,-0.01786022146308619,0.006903459171132775,-0.024763680634218965
WMT,2025-11-26,107.19999694824219,109.58999633789062,107.16999816894531,109.0999984741211,17783300,103.24349975585938,103.7099998474121,NA,64.04638872655414,0.7456445636700781,0.1213803121146596,0.6242642515554185,107.61642202906968,98.87057748264907,103.24349975585938,0.01962615396374856,0.006903459171132775,0.012722694792615785
CVX,2025-11-26,148.25999450683594,150.4600067138672,148.1999969482422,149.50999450683594,7578900,153.29599990844727,154.24600036621095,NA,40.177303741387334,-0.8603536870518513,-0.4478117314524903,-0.412541955599361,158.5174936811001,148.07450613579445,153.29599990844727,0.006597964960568303,0.006903459171132775,-3.05494210564472e-4
XOM,2025-11-26,114.41000366210938,115.73999786376953,114.30999755859375,114.7699966430664,11650600,116.49800033569336,114.75219985961914,NA,45.32879117257909,0.36900539211703887,0.7895068460364143,-0.42050145391937543,120.47617847602014,112.51982219536659,116.49800033569336,0.0022704960438881816,0.006903459171132775,-0.004632963127244594
MRK,2025-11-26,104.5999984741211,105.75,104.19999694824219,104.62999725341797,12624000,91.89099998474121,87.71479995727539,NA,79.456890125833,4.67545575361088,3.1875047054672034,1.4879510481436764,105.11035503795178,78.67164493153065,91.89099998474121,-0.009748309416922507,0.006903459171132775,-0.016651768588055282
COST,2025-11-26,896.02001953125,912,895.6199951171875,908.260009765625,1936200,912.6260009765625,924.2155993652344,NA,47.44471813339279,-1.0175903944690257,-0.9068630796166476,-0.11072731485237808,942.6047994193189,882.6472025338062,912.6260009765625,0.015575897498229407,0.006903459171132775,0.008672438327096632
MCD,2025-11-26,311.57000732421875,312.8699951171875,309.7200012207031,312.3999938964844,2786600,304.0574981689453,303.37539855957033,NA,60.09476507943727,0.49065549449762713,0.22453618670361583,0.2661193077940113,312.71178620459807,295.40321013329253,304.0574981689453,0.0062811454752100815,0.006903459171132775,-6.223136959226938e-4
PM,2025-11-26,157.94000244140625,158.22000122070312,156.2899932861328,156.49000549316406,4172200,152.6059997558594,155.89440002441407,NA,53.78753026415539,0.131913718779475,-0.24125639893985457,0.37317011771932956,161.00492311512556,144.2070763965932,152.6059997558594,-0.005844597849830047,0.006903459171132775,-0.012748057020962822
AMD,2025-11-26,210.0500030517578,215.58999633789062,207,214.24000549316406,43270200,236.14850006103515,217.60399963378907,NA,44.08968500900117,-1.9492739984162233,0.5333952097298339,-2.4826692081460573,272.85740012706174,199.43959999500854,236.14850006103515,0.03934410526484089,0.006903459171132775,0.032440646093708114
TSLA,2025-11-26,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,63463000,426.64100036621096,433.6838000488281,NA,51.27583216669884,-1.5034217142929296,-1.3329722642772008,-0.17044945001572875,471.91869756784735,381.3633031645746,426.64100036621096,0.017119677587676296,0.006903459171132775,0.010216218416543521
HON,2025-11-28,199.265869140625,201.78289794921875,198.8463592529297,201.5626678466797,1567649,204.38856887817383,205.68056060791017,NA,45.35975470550962,-1.0750714078715196,-0.800585438065651,-0.2744859698058686,213.33287621192133,195.44426154442633,204.38856887817383,0.01157959627519456,0.0054584834225450685,0.006121112852649491
BAC,2025-11-28,53.11000061035156,53.939998626708984,53.04999923706055,53.650001525878906,18920800,52.74400043487549,51.89440002441406,NA,59.18683107544861,0.3488887774060867,0.35368473136936757,-0.004795953963280863,54.47199861777268,51.0160022519783,52.74400043487549,0.012455176948603652,0.0054584834225450685,0.006996693526058584
ACN,2025-11-28,247.49000549316406,251.4499969482422,245.1300048828125,250,1493700,245.4265007019043,244.93900024414063,NA,54.37325368385606,0.19207427612404349,-0.05971393610879716,0.25178821223284065,252.45628274479333,238.39671865901528,245.4265007019043,0.008674576734068795,0.0054584834225450685,0.0032160933115237267
GOOGL,2025-11-28,323.3699951171875,326.8500061035156,316.7900085449219,320.17999267578125,26018600,292.3404998779297,267.9414001464844,NA,73.49643943074125,5.023060177552829,4.180414675904788,0.8426455016480414,322.596922663304,262.0840770925554,292.3404998779297,7.188012501189167e-4,0.0054584834225450685,-0.004739682172426152
ORCL,2025-11-28,199.50999450683594,202.33999633789062,197.61000061035156,201.9499969482422,13848500,226.2970001220703,264.79779846191406,NA,30.67263876275237,-7.972435928195054,-7.173017825450376,-0.7994181027446778,266.0451538719619,186.54884637217873,226.2970001220703,-0.01468583951515523,0.0054584834225450685,-0.0201443229377003
JPM,2025-11-28,309.1000061035156,313.7200012207031,308.239990234375,313.0799865722656,4322400,307.8104995727539,307.0133990478516,NA,58.34303970470879,-0.12672703127136753,-0.16612484348638207,0.03939781221501454,321.2560222123119,294.36497693319586,307.8104995727539,0.01768291400598443,0.0054584834225450685,0.01222443058343936
INTU,2025-11-28,629.1300048828125,634.91998291015625,626.5,634.08001708984375,872900,652.6409973144531,664.781396484375,NA,41.23811378110338,-1.0716262379945718,-0.8432504414781747,-0.22837579651639706,674.210873929866,631.0711206990402,652.6409973144531,0.007868027543771694,0.0054584834225450685,0.0024095441212266255
IBM,2025-11-28,304.05999755859375,309.17999267578125,303.6000061035156,308.5799865722656,1689000,303.54100189208987,293.1483996582031,NA,58.42396650829719,0.8466646829401014,1.044627902084292,-0.19796321914419046,318.23975183308653,288.8422519510932,303.54100189208987,0.017710482070255607,0.0054584834225450685,0.012251998647710538
MSFT,2025-11-28,487.6000061035156,492.6300048828125,486.6499938964844,492.010009765625,14386700,497.84950256347656,510.5929986572266,NA,44.97451041294051,-1.8353497698594956,-1.5641252530192296,-0.27122451684026605,526.5633666292345,469.1356384977187,497.84950256347656,0.013408876963182381,0.0054584834225450685,0.007950393540637313
META,2025-11-28,636.08001708984375,648.04998779296875,635.5,647.95001220703125,11033200,619.0715057373047,686.286201171875,NA,51.781832289061,-2.917874766181483,-4.070896887111766,1.1530221209302827,655.2088842472452,582.9341272273642,619.0715057373047,0.022632261465248327,0.0054584834225450685,0.017173778042703258
NFLX,2025-11-28,106.44000244140625,107.94000244140625,106.23999786376953,107.58000183105469,15021600,109.92980003356934,114.81014022827148,NA,43.95521336981859,-2.138515722283074,-1.8907635642760532,-0.247752158007021,116.48256992100197,103.3770301461367,109.92980003356934,0.013567010078075148,0.0054584834225450685,0.00810852665553008
QCOM,2025-11-28,165.02999877929688,168.19000244140625,164.1300048828125,168.08999633789062,5068800,170.56849899291993,169.39899963378906,NA,49.14095044024154,-0.9762752757695004,-0.5004919009183211,-0.4757833748511793,182.73108705431687,158.40591093152298,170.56849899291993,0.01786361244486656,0.0054584834225450685,0.012405129022321493
PEP,2025-11-28,147.22999572753906,148.82000732421875,147.22999572753906,148.74000549316406,2969300,145.37050094604493,145.88259979248048,NA,57.4151588688763,0.18198952521402134,-0.025480722865654476,0.20747024807967582,149.51923555254103,141.22176633954882,145.37050094604493,0.00513589530725711,0.0054584834225450685,-3.225881152879584e-4
PG,2025-11-28,147.8000030517578,148.7100067138672,147.17999267578125,148.16000366210938,4707200,147.64650039672853,149.9442004394531,NA,48.38186087915383,-0.36124365902114874,-0.5553222938201805,0.19407863479903176,150.3522056835413,144.94079510991574,147.64650039672853,-6.070579284359612e-4,0.0054584834225450685,-0.00606554135098103
MS,2025-11-28,168,170.27000427246094,167.75999450683594,169.66000366210938,2133700,163.89299850463868,161.17479949951172,NA,61.5192342720009,0.7683283268609342,0.5564586673734664,0.21186965948746783,170.27093095559212,157.51506605368525,163.89299850463868,0.010241760126824095,0.0054584834225450685,0.004783276704279027
CRM,2025-11-28,229,232.55999755859375,228.6300048828125,230.5399932861328,3691500,239.74300003051758,243.8538003540039,NA,41.669123393133155,-2.229570247940993,-1.7812261689384368,-0.44834407900255613,261.3292750117703,218.15672504926488,239.74300003051758,0.010475561926742039,0.0054584834225450685,0.00501707850419697
UPS,2025-11-28,95.529998779296875,96.3499984741211,95.29000091552734,95.79000091552734,2554800,94.34800033569336,89.58660049438477,NA,58.629241590194454,1.3863161651289424,1.5885682834914019,-0.2022521183624595,97.32449093997984,91.37150973140687,94.34800033569336,0.0012543404293801075,0.0054584834225450685,-0.004204142993164961
NEE,2025-11-28,85.44000244140625,86.470001220703125,85.1500015258789,86.29000091552734,4123300,84.02800025939942,82.04479995727539,NA,62.49717242294651,1.086648354033004,1.109912136384216,-0.023263782351211848,86.99492851032004,81.0610720084788,84.02800025939942,0.008767827822922847,0.0054584834225450685,0.0033093444003777783
