date,tranche,model_ret,q5_ret,spy_ret,univ_ret,model_cum,q5_cum,spy_cum,univ_cum,rel_cum,model_dd,spy_dd,n_held
2025-12-15,7,-0.012540917584022981,-0.010005181367442995,-0.00151083853866573,-0.009042194544415773,1.7830459110009373,1.5992935779203927,1.3193209278072933,1.4754483199172275,1.3514876277785977,-0.02948614157545737,-0.012246619340219644,39
2025-12-16,8,-0.010134494453817543,0.006401561133606293,-0.00273233940758965,-0.0015718912849520634,1.7649756421049962,1.609531553530034,1.3157160952449878,1.4731290755617523,1.3414562978165558,-0.039321808891014,-0.014945496827176163,39
2025-12-17,8,-0.023950330338911918,1.1308907590112938e-4,-0.01100353640145124,-0.011843291815390001,1.7227038924364484,1.6097135739660566,1.3012385652969842,1.4556823780381387,1.3238955087711164,-0.062330368917462575,-0.025784579910251848,39
2025-12-18,8,0.010254741342299534,0.00591580724784313,0.00755130489232125,0.007381946425447281,1.7403697752627567,1.6192363291938765,1.3110646144411884,1.4664281473652838,1.3274477520732644,-0.05271480938618167,-0.018427982242353425,39
2025-12-19,8,0.018404637124708634,-3.630112213963699e-4,0.00609052335029947,0.009478280822267407,1.7724006494392786,1.6186485282362864,1.3190496840891939,1.4803273651516893,1.3436951396285912,-0.03528036919932387,-0.012449694948199808,39
2025-12-22,8,0.016255761246418476,0.0063258912915908905,0.00622987417838749,0.012432916128193566,1.8012123712295605,1.6288879228652027,1.3272671976561112,1.4987321511248899,1.3570834677526975,-0.01959811721129512,-0.006297380802898989,39
2025-12-23,8,-0.004032088596875094,-0.007058649727831989,0.00457048436064955,-0.007526231220420274,1.7939497233669754,1.6173901735718015,1.3333334516254016,1.4874523464180462,1.3454621731571041,-0.023551184463242336,-0.0017556785227221816,39
2025-12-24,8,0.0033307247282330366,0.008443450564289634,0.003517621421107,0.003668691905391778,1.7999248760718005,1.6310465275455228,1.3380236139363177,1.492909350801006,1.3452115921755823,-0.02029890224748032,0,39
2025-12-26,8,-0.004948119795145645,1.4828588685578126e-4,-1.014040437492536e-4,-0.0034006716239996715,1.7910186321627346,1.631288388726363,1.3378879329312325,1.4878324563345333,1.3386910727557875,-0.02514658064259545,-1.0140404374936463e-4,39
2025-12-29,8,-0.009712496498139433,-0.007089629740676839,-0.00356364818901155,-0.008476689468006636,1.7736233699697517,1.6197231580500278,1.3331201710219418,1.475220562621764,1.3304302256638496,-0.03461484106430335,-0.003664690864424003,39
2025-12-30,8,-0.009201025146520991,-0.005406740165456503,-0.00122114683452156,-0.004676169088251068,1.7573042167422026,1.6109657357944784,1.3314922355450616,1.4683221818284797,1.3198005739949583,-0.043497374187748905,-0.004881362573296855,39
