symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
DUOL,NA,353,87.89,2026-09-22,SOFTWARE - APPLICATION,6961944000,17.66,18.42,4.709,8.46,8.46,0.344,0.0564,0.359,0.117,1145002000,24.65,179031000,31.3,-0.275,0.3977,0.89,134.29,2,4,16,1,1,40237100,NA,NA,4.726,30.17,Duolingo Inc,TECHNOLOGY,75,60,95,90,24,55.2,NA,78.27,145.98,146.84,119.94,95.35,299.5,-0.0059,0.2171,0.531,-0.5126,148.356,139.9,129.5619,50.573,1.2752,1.9847,-0.7095,159.7272,136.9848,0.3955,0.567,1148133.3333,1.3741,8e-4,7e-4,-1e-4,0.0366,749,-0.0158,-0.1067,0.5813,-0.0483,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,79.2746,81.3472,30,80.8018,766,-0.4039,0.071,0.1057,0.5397,0.0038,0.0376,0.9473,1.5885,1,0,48.28,Low Signal,0.16,4.97,Decreasing,FALSE,16.3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7223,264515666.6667,NA,NA,NA,NA,NA,NA,264515666.6667,NA,0.7223,1037589000,NA,1180887000,0.3977,1409742000,NA,1180887000,0.3977,90.7,87,86,0,69.9,76.6,76.6,77,57.4,83,50,93.3,55.2,72.2,78.2,50,FALSE,76.3,76.3,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,91.2,0.0038,Alpha Leader,GX RSI MA200,145.98,-0.59,353,87.89,4.709,31.3,0.7223,0.117,0.359,0.344,0.3977,NA,NA,NA,NA,6961944000,$7B,17.7,-0.6%,+21.7%,+53.1%,-51.3%,72.2,72.2,78.2,63.32,0.16,Tier 2: Golden Cross
ENTG,NA,186.78,67.81,2026-09-22,SEMICONDUCTOR EQUIPMENT & MATERIALS,21871792000,71.21,29.85,5.23,2.01,2.01,0.0767,0.0413,0.0919,0.193,3326100000,21.85,914700000,28.28,0.751,-0.0476,1.364,173.36,1,8,2,1,0,152800000,0.0028,1.239,7.5,27.22,Entegris Inc,TECHNOLOGY,25,40,40,60,12,68.8,NA,42.13,150.93,138.25,176.28,113.59,95.77,0.0917,-0.1438,0.3287,0.576,137.4175,138.7978,129.6143,59.5924,-0.0125,-1.0702,1.0576,149.5747,125.2603,1.0557,0.6156,2133590.4762,2.4505,8e-4,0.0013,5e-4,0.0302,749,0.0616,-0.1766,0.4791,0.2674,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,22.2798,69.4301,70,65.3199,766,-0.0341,0.0542,-0.2209,0.4444,-0.0011,0.0391,-0.287,-0.4626,1,1,29.46,No Signal,0.05,4.05,Stable,FALSE,5.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.4442,300000000,NA,NA,NA,NA,NA,0.8315,300000000,0.8315,0.4442,3196600000,3456000000,353600000,-0.0476,4156200000,3456000000,353600000,-0.0476,30.1,33.2,13,47.2,17.1,27.2,27.2,10.1,51.4,37.6,31.5,47.4,68.8,37,71.2,50,FALSE,39.2,39.2,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,35.6,-0.0011,Strong Trend,GX MACD RSI MA200,150.93,9.17,186.78,67.81,5.23,28.28,0.4442,0.193,0.0919,0.0767,-0.0476,0.8315,0.8315,NA,NA,21871792000,$21.9B,71.2,+9.2%,-14.4%,+32.9%,+57.6%,37,37,71.2,42.2,0.05,Tier 2: Golden Cross
ERAS,13.94,24.28,1.775,2026-09-22,BIOTECHNOLOGY,5260421000,NA,NA,14.26,-0.95,-0.95,-0.782,-0.214,0,0,0,0,-147743008,-1.574,0,0,0.645,24.11,2,6,2,0,0,349762000,NA,NA,NA,1.158,Erasca Inc,HEALTHCARE,50,20,15,20,10,75,0.7296,31.5,13.945,17.6,14.95,14.97,1.77,-0.2077,-0.0672,-0.0685,6.8785,16.4322,17.6973,13.5314,29.1674,-5.0433,-3.7553,-1.2881,19.1786,13.6859,0.0472,0.5934,4733761.9048,1.4623,8e-4,0.0041,0.0033,0.0541,749,-0.0656,0.7242,0.8583,0.957,FALSE,FALSE,TRUE,TRUE,Oversold,FALSE,35,20,36.7876,20.7254,30,29.9313,766,2.2687,-0.2246,-0.1611,0.5,-5e-4,0.0623,-0.1345,-0.136,1,0,38.86,No Signal,0.09,7.65,Increasing,FALSE,9.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-102684000,NA,NA,NA,NA,NA,NA,-102684000,NA,NA,NA,NA,42542000,NA,361869000,NA,42542000,NA,39.4,43,53.9,0,24.9,37.1,37.1,50,15.8,5.7,50,17,75,32,21.5,50,FALSE,32.6,32.6,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,24.2,-5e-4,Analyst Upside,GX MA200 ANALYST,13.945,-20.77,24.28,1.775,14.26,-1.574,NA,0,0,-0.782,0,NA,NA,NA,NA,5260421000,$5.3B,N/A,-20.8%,-6.7%,-6.9%,+687.9%,32,32,21.5,39.2,0.09,Tier 2: Golden Cross
ETSY,NA,87.97,44,2026-09-19,INTERNET RETAIL,6663354000,22.97,14.58,21.42,3.16,3.16,-12.24,0.105,0.0711,0.187,2941756000,30.16,470799000,14.82,-0.071,0.0243,1.813,88.27,3,7,19,1,1,91782000,NA,0.766,2.921,-15.1,"Etsy, Inc.",CONSUMER CYCLICAL,60,20,15,40,31,58.1,NA,35.31,73.7,87.03,77.7,47.31,62.635,-0.1532,-0.0515,0.5578,0.1767,76.922,80.2944,64.9907,41.2685,-2.8576,-2.5289,-0.3287,86.2623,67.5817,0.3275,0.3708,3231942.8571,0.9757,8e-4,7e-4,-1e-4,0.0287,749,0.0102,-0.0305,0.4564,-0.078,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,40.4145,84.456,30,47.5155,766,-0.4135,-0.0777,-0.0489,0.5476,0.0022,0.029,0.5544,1.2057,1,3,33.06,No Signal,0.11,3.31,Stable,FALSE,11.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7164,702950666.6667,NA,NA,NA,NA,NA,NA,702950666.6667,NA,0.7164,2883501000,2335911000,901281000,0.0243,-1395078000,2335911000,901281000,0.0243,78.2,76.2,89.6,93.8,46.6,76.8,76.8,61.2,4.9,0.5,50,42.8,58.1,34,59.5,50,FALSE,66.2,66.2,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,76.3,0.0022,Alpha Leader,GX MA200,73.7,-15.32,87.97,44,21.42,14.82,0.7164,0.187,0.0711,-12.24,0.0243,NA,NA,NA,NA,6663354000,$6.7B,23,-15.3%,-5.1%,+55.8%,+17.7%,34,34,59.5,40.4,0.11,Tier 2: Golden Cross
EXP,178.34,245.2,171.56,2026-09-22,BUILDING MATERIALS,5495178000,14.11,13.57,3.648,12.7,12.7,0.27,0.0923,0.173,0.217,2324934000,73.59,704889000,9.48,-0.125,0.0109,1.366,220.5,0,1,10,0,0,30675300,0.0057,2.085,3.005,48.27,Eagle Materials Inc,BASIC MATERIALS,90,60,80,75,11,52.3,0.2364,74.98,178.34,204.25,235.44,182.32,228.59,-0.1269,-0.2425,-0.0218,-0.2198,188.279,200.834,209.1495,30.5919,-3.7589,-3.3954,-0.3635,203.6899,172.8681,0.1775,0.1863,412947.619,1.181,8e-4,3e-4,-5e-4,0.0176,749,0.0027,-0.1624,0.2798,-0.4446,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,10.8808,25.3886,30,18.092,766,-0.4403,-0.1492,-0.2325,0.4524,-0.0013,0.0192,-0.3385,-1.1123,1,1,39.03,No Signal,0.06,4.44,Decreasing,FALSE,6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.2827,331442333.3333,NA,NA,NA,NA,NA,1.1816,331442333.3333,1.1816,0.2827,2308658000,1757011000,233539000,0.0109,1486932000,1757011000,233539000,0.0109,24.9,16.1,17.6,47.2,15,22,22,87.1,68.3,75.8,22.5,66,52.3,65.5,14.4,50,FALSE,26.7,26.7,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,16,-0.0013,Analyst Upside,ANALYST,178.34,-12.690000000000001,245.2,171.56,3.648,9.48,0.2827,0.217,0.173,0.27,0.0109,1.1816,1.1816,NA,NA,5495178000,$5.5B,14.1,-12.7%,-24.2%,-2.2%,-22%,65.5,65.5,14.4,59.3,0.06,No Signal
FHN,NA,26.25,19.26,2026-09-19,BANKS - REGIONAL,11342225000,11.57,10.44,1.341,2.07,2.07,0.115,0.0129,0.302,0.413,3501000000,7.18,NA,NA,0.2,-0.0069,0.611,28.05,3,5,11,0,0,473777000,0.0267,1.756,4.153,17.91,First Horizon Corporation,FINANCIAL SERVICES,90,90,65,90,19,64.5,NA,79.95,23.02,24.53,25.56,22.13,22.62,-0.0616,-0.0994,0.0402,0.0177,24.349,25.0658,24.4113,28.3595,-1.5714,-1.163,-0.4084,25.2183,23.4797,-0.2644,0.213,4642290.4762,1.0722,8e-4,0.0012,3e-4,0.0166,749,-0.0308,0.0692,0.2628,0.321,FALSE,FALSE,FALSE,TRUE,Oversold,FALSE,15,20,31.0881,34.1969,30,25.9158,766,0.0817,-0.0819,-0.0999,0.4683,-4e-4,0.0126,-0.0951,-0.4743,1,0,15.63,No Signal,0.03,2.9,Increasing,FALSE,2.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,1027000000,NA,NA,NA,NA,NA,NA,1027000000,NA,NA,3419000000,NA,NA,-0.0069,9168000000,NA,NA,-0.0069,40.9,32.1,29.5,0,39.4,32.1,32.1,92.8,96.2,43.8,50,88.1,64.5,71,20.3,50,FALSE,35.1,35.1,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,28.4,-4e-4,Quality,GX,23.02,-6.16,26.25,19.26,1.341,NA,NA,0.413,0.302,0.115,-0.0069,NA,NA,NA,NA,11342225000,$11.3B,11.6,-6.2%,-9.9%,+4%,+1.8%,71,71,20.3,62.6,0.03,Tier 2: Golden Cross
FIGS,NA,17.48,6.5,2026-09-22,APPAREL MANUFACTURING,2181421000,39.79,34.36,4.905,0.33,0.33,0.148,0.0775,0.0872,0.179,710078000,4.293,78853000,24.49,2.75,0.0755,1.072,18.62,1,4,4,0,0,157857000,NA,NA,2.72,2.669,Figs Inc,CONSUMER CYCLICAL,25,60,65,60,9,66.7,NA,53.42,11.97,15.21,11.09,14.7,6.85,-0.213,0.0794,-0.1857,0.7474,14.013,12.7958,12.6962,35.5375,-1.5406,0.6341,-2.1747,16.0973,11.9287,0.0099,0.5436,2547004.7619,1.0519,8e-4,0.0018,0.001,0.0401,749,-0.0811,0.2409,0.6366,0.3955,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,62.1762,10.3627,30,30.4754,766,0.1377,-0.1614,0.0444,0.4921,-0.0017,0.0467,-0.4358,-0.5874,1,0,41.23,Low Signal,0.11,5.84,Stable,FALSE,10.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.6653,67236666.6667,NA,NA,NA,NA,NA,NA,67236666.6667,NA,0.6653,631098000,NA,108539000,0.0755,442365000,NA,108539000,0.0755,19.7,28,46.1,0,62.7,31.5,31.5,25.9,55.2,52.6,50,45.9,66.7,47.1,21.5,50,FALSE,31.4,31.4,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,22.2,-0.0017,Balanced,GX,11.97,-21.3,17.48,6.5,4.905,24.49,0.6653,0.179,0.0872,0.148,0.0755,NA,NA,NA,NA,2181421000,$2.2B,39.8,-21.3%,+7.9%,-18.6%,+74.7%,47.1,47.1,21.5,48.260000000000005,0.11,Tier 2: Golden Cross
FIVE,NA,263.88,137.77,2026-09-22,SPECIALTY RETAIL,13000460000,21.16,22.73,5.2,11.16,11.16,0.282,0.0784,0.117,0.0886,5313868000,96.3,820375000,13.95,4.182,0.1569,0.989,310.95,2,15,8,0,0,55054000,NA,0.984,2.584,44.98,Five Below Inc,CONSUMER CYCLICAL,60,40,80,60,25,69,NA,62.9,227.41,262.72,186.59,221.72,154.84,-0.1344,0.2188,0.0257,0.4687,243.8845,230.8676,212.8885,41.4604,-0.0392,1.2416,-1.2809,259.7681,228.0009,-0.0186,0.3845,1348566.6667,1.2874,8e-4,0.0011,3e-4,0.0292,749,-0.0298,0.0086,0.4632,0.149,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,79.7927,31.0881,30,48.6554,766,-0.2063,-0.0277,0.1868,0.5317,-5e-4,0.0267,-0.1379,-0.3251,1,0,14.8,No Signal,0.04,1.82,Increasing,FALSE,4.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,227636666.6667,NA,NA,NA,NA,NA,NA,227636666.6667,NA,NA,4764147000,NA,561083000,0.1569,2476123000,NA,561083000,0.1569,38.3,38.9,80.8,0,79.8,49.3,49.3,66.2,51.9,77.3,50,56.2,69,63.5,44.6,50,FALSE,50.3,50.3,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,53.1,-5e-4,Consistent Beat,GX MA200,227.41,-13.44,263.88,137.77,5.2,13.95,NA,0.0886,0.117,0.282,0.1569,NA,NA,NA,NA,13000460000,$13B,21.2,-13.4%,+21.9%,+2.6%,+46.9%,63.5,63.5,44.6,58.1,0.04,Tier 2: Golden Cross
FIZZ,NA,34.54,27.8,2026-09-23,BEVERAGES - NON-ALCOHOLIC,2913308000,16.91,18.48,8,1.84,1.84,0.401,0.206,0.148,0.177,1180699000,12.61,241406000,11.98,-0.161,-0.0047,0.755,31,0,0,0,1,0,93615000,0,4.032,2.449,3.981,National Beverage Corp,CONSUMER DEFENSIVE,75,40,95,60,1,25,NA,66.75,30.65,33.07,33.21,33.26,37.1,-0.0732,-0.0771,-0.0785,-0.1739,31.803,31.6586,33.7418,41.1838,-0.6325,-0.4256,-0.2069,33.2538,30.3522,0.1026,0.2636,401347.619,0.1534,8e-4,-4e-4,-0.0012,0.0198,749,-0.0164,-0.1241,0.3145,-0.96,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,45,35.2332,17.6166,30,27.5933,766,-0.6699,-0.0068,-0.1106,0.4762,-5e-4,0.0207,-0.1366,-0.4159,1,0,35.64,No Signal,0.04,9.49,Stable,FALSE,4.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3704,164711333.3333,NA,NA,NA,NA,NA,NA,164711333.3333,NA,0.3704,1180552000,NA,107098000,-0.0047,367703000,NA,107098000,-0.0047,38.9,36.3,35.8,0,35.2,33.2,33.2,78.4,31.1,86.1,50,60.3,25,61.9,22.9,50,FALSE,35,35,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,27.8,-5e-4,Balanced,,30.65,-7.32,34.54,27.8,8,11.98,0.3704,0.177,0.148,0.401,-0.0047,NA,NA,NA,NA,2913308000,$2.9B,16.9,-7.3%,-7.7%,-7.8%,-17.4%,61.9,61.9,22.9,57.14,0.04,No Signal
FROG,NA,105.76,34.05,2026-09-23,SOFTWARE - APPLICATION,11090952000,NA,80.65,11.81,-0.36,-0.36,-0.0493,-0.0292,-0.0735,-0.0712,599962000,5.02,-40562000,-62.99,0,0.2329,1.276,112,5,16,2,0,0,123301000,NA,NA,17.56,7.81,Jfrog Ltd,TECHNOLOGY,50,20,15,20,23,78.3,NA,31.83,92.33,90.14,78.8,43.335,50.2,0.0243,0.1717,1.1306,0.8392,92.413,88.7951,67.3547,52.0498,0.852,0.9232,-0.0712,101.1113,83.7147,0.4952,0.6651,1890461.9048,1.2971,8e-4,0.0024,0.0016,0.036,749,0.0108,0.3445,0.5719,0.7115,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,75.1295,93.7824,30,82.0453,766,0.9192,0.0556,0.1032,0.5,0.0053,0.0439,1.3439,1.9301,1,1,26.07,No Signal,0.06,3.76,Increasing,FALSE,5.8%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7679,107407666.6667,NA,NA,NA,NA,NA,NA,107407666.6667,NA,0.7679,531840000,NA,96692000,0.2329,960706000,NA,96692000,0.2329,94.3,91.2,53.9,47.2,69.4,77,77,50,19.7,22.2,50,10.3,78.3,36,83.4,50,FALSE,72.4,72.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,84.5,0.0053,Alpha Leader,GX RSI MA200,92.33,2.4299999999999997,105.76,34.05,11.81,-62.99,0.7679,-0.0712,-0.0735,-0.0493,0.2329,NA,NA,NA,NA,11090952000,$11.1B,N/A,+2.4%,+17.2%,+113.1%,+83.9%,36,36,83.4,41.599999999999994,0.06,Tier 2: Golden Cross
FSLY,NA,34.82,7.74,2026-09-23,SOFTWARE - APPLICATION,4154544000,NA,49.75,4.41,-0.5,-0.5,-0.0839,-0.0346,-0.118,-0.0787,687173000,4.508,-38510000,-18.37,0,0,0.358,27,1,4,6,0,1,159300000,NA,NA,6.45,6.23,"Fastly, Inc. Class A Common Stock",TECHNOLOGY,50,60,15,20,12,58.3,NA,37.83,29.65,22.94,16.215,27.43,8.56,0.2925,0.8286,0.0809,2.4638,23.551,23.5336,19.433,65.7875,3.9,1.2747,2.6253,28.0684,19.0336,1.1751,0.9777,6813990.9091,1.6572,8e-4,0.0023,0.0015,0.0568,750,0.1441,0.2408,0.9017,0.4199,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,65,97.9275,37.8238,70,78.693,767,-0.2328,0.0377,0.6321,0.4921,-0,0.0687,-0.0067,-0.0062,1,1,34.95,No Signal,0.14,3.95,Increasing,FALSE,13.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,20404000,NA,NA,NA,NA,NA,0.327,20404000,0.327,NA,NA,323958000,89798000,NA,990817000,323958000,89798000,NA,49.7,49.7,46.1,47.2,94.3,55.4,55.4,50,60.7,20.6,61.3,7.7,58.3,40.2,70,50,FALSE,56.6,56.6,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,61.9,-0,Strong Trend,GX MACD RSI MA200,29.65,29.25,34.82,7.74,4.41,-18.37,NA,-0.0787,-0.118,-0.0839,0,0.327,0.327,NA,NA,4154544000,$4.2B,N/A,+29.2%,+82.9%,+8.1%,+246.4%,40.2,40.2,70,44.120000000000005,0.14,Tier 2: Golden Cross
FTNT,NA,176.1,73.55,2026-09-18,SOFTWARE - INFRASTRUCTURE,126624309000,60.55,44.25,81.25,2.85,2.85,1.174,0.142,0.282,0.336,7527400000,10.14,2595800000,43.74,0.439,0.1322,1.059,164.32,1,10,29,3,1,733714000,NA,1.886,16.27,2.114,Fortinet Inc,TECHNOLOGY,25,20,95,90,44,54,NA,57.65,178.74,151.99,149.93,78.2,85.27,0.176,0.1922,1.2857,1.0962,164.5135,160.8794,114.8238,64.8971,2.6326,1.6157,1.0169,180.527,148.5,0.9442,0.5929,4599819.0476,1.0224,8e-4,0.0019,0.001,0.0242,749,0.0272,0.2527,0.3843,0.6698,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,77.7202,96.3731,70,87.3407,766,0.7448,0.0957,0.1673,0.5476,0.0057,0.0317,1.4259,2.8303,1,2,19.07,No Signal,0.02,3.53,Stable,FALSE,1.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.8046,1945466666.6667,NA,NA,NA,NA,NA,0.3204,1945466666.6667,0.3204,0.8046,6799600000,496900000,2934900000,0.1322,1551100000,496900000,2934900000,0.1322,94.8,99,89.6,77.7,77.7,90.5,90.5,12.9,50,97.9,62.2,83,54,61,94.7,50,FALSE,87.1,87.1,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,99.5,0.0057,Alpha Leader,GX MACD RSI MA200,178.74,17.599999999999998,176.1,73.55,81.25,43.74,0.8046,0.336,0.282,1.174,0.1322,0.3204,0.3204,NA,NA,126624309000,$126.6B,60.5,+17.6%,+19.2%,+128.6%,+109.6%,61,61,94.7,56.6,0.02,Tier 2: Golden Cross
GE,NA,388.84,268.58,2026-09-15,AEROSPACE & DEFENSE,329488335000,37.45,35.84,19.04,8.48,8.48,0.482,0.0507,0.177,0.206,50639000000,48.27,11483000000,27.61,0.194,0.139,1.35,404.9,3,16,2,0,1,1037563000,0.0051,4.115,6.83,17,GE Aerospace,INDUSTRIALS,25,20,95,75,22,72.7,NA,57.27,319.8,341.84,371.36,282.81,305.63,-0.0645,-0.1388,0.1308,0.0464,328.417,346.6122,322.7686,39.6369,-2.9857,-2.8875,-0.0982,353.6463,303.1877,0.3292,0.2671,4131214.2857,1.1526,8e-4,0.0019,0.0011,0.0164,749,0.0097,0.2427,0.2605,1.0547,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,23.8342,43.0052,30,25.5013,766,1.0766,-0.1225,-0.1526,0.5,-6e-4,0.02,-0.1506,-0.4732,1,1,21.6,No Signal,0.02,4.21,Stable,FALSE,1.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,5089666666.6667,NA,NA,NA,NA,NA,1.1604,5089666666.6667,1.1604,NA,45855000000,20469000000,NA,0.139,17640000000,20469000000,NA,0.139,36.8,32.6,53.9,47.2,27.5,38.8,38.8,32.4,9.3,90.7,23.4,67,72.7,51.8,27.5,50,FALSE,38,38,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,32,-6e-4,Balanced,GX,319.8,-6.45,388.84,268.58,19.04,27.61,NA,0.206,0.177,0.482,0.139,1.1604,1.1604,NA,NA,329488335000,$329.5B,37.5,-6.4%,-13.9%,+13.1%,+4.6%,51.8,51.8,27.5,51.08,0.02,Tier 2: Golden Cross
GGG,NA,94.99,72.22,2026-09-23,SPECIALTY INDUSTRIAL MACHINERY,12574094000,24.11,21.83,4.917,3.22,3.22,0.212,0.127,0.235,0.297,2267210000,13.73,734998000,15.65,0.145,0.0093,0.91,91.29,2,1,8,0,0,161954000,0.0151,2.285,5.27,15.58,Graco Inc,INDUSTRIALS,60,60,80,75,11,61.4,NA,68.39,78.37,80.16,75.94,83.76,84.96,-0.0223,0.032,-0.0644,-0.0776,77.4235,78.8154,82.0461,52.8174,-0.8933,-0.9847,0.0914,79.6768,75.1702,0.71,0.1696,2562071.4286,0.7228,8e-4,2e-4,-6e-4,0.0114,749,0.0304,-0.1022,0.1806,-0.8887,TRUE,FALSE,FALSE,FALSE,Neutral,TRUE,15,85,56.4767,21.2435,70,44.6917,766,-0.4291,-0.0545,0.0333,0.4206,-0.0012,0.013,-0.2974,-1.4367,1,1,27.81,No Signal,0.03,3.41,Decreasing,FALSE,3.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5245,539709000,NA,NA,NA,NA,NA,NA,539709000,NA,0.5245,2236604000,NA,507575000,0.0093,2522688000,NA,507575000,0.0093,29,9.8,6.7,47.2,61.1,26.4,26.4,56.8,54.6,65.5,50,76.8,61.4,61.1,45,50,FALSE,36.1,36.1,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,29.4,-0.0012,Balanced,MACD RSI,78.37,-2.23,94.99,72.22,4.917,15.65,0.5245,0.297,0.235,0.212,0.0093,NA,NA,NA,NA,12574094000,$12.6B,24.1,-2.2%,+3.2%,-6.4%,-7.8%,61.1,61.1,45,56.66,0.03,No Signal
GOOGL,NA,408.1,235.23,2026-09-16,INTERNET CONTENT & INFORMATION,4219083162000,17.55,22.73,6.86,19.66,19.66,0.487,0.13,0.548,0.34,445865984000,36.84,173164003000,12.67,2.94,0.1448,1.225,428.07,13,45,5,0,0,5867156000,0.0024,1.249,9.29,50.9,Alphabet Inc Class A,COMMUNICATION SERVICES,75,40,95,90,63,78.2,NA,76.57,337.83,348.06,343.71,274.34,251.66,-0.0294,-0.0171,0.2314,0.3424,341.9925,345.0724,337.9504,45.0579,0.1001,-0.1845,0.2847,354.4578,329.5272,0.333,0.2733,26512190.9091,1.1501,8e-4,0.0015,6e-4,0.0159,750,-0.0308,0.1305,0.2526,0.6413,FALSE,FALSE,FALSE,TRUE,Neutral,TRUE,15,45,47.1503,58.5492,70,43.3549,767,0.4712,-0.0136,-0.0875,0.4524,-6e-4,0.0185,-0.1483,-0.5039,1,0,14.72,No Signal,0.01,3.5,Increasing,FALSE,1.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,71841666666.6667,NA,NA,NA,NA,NA,0.1564,71841666666.6667,0.1564,NA,402836000000,100164000000,55911000000,0.1448,640480000000,100164000000,55911000000,0.1448,37.3,30.6,17.6,0,41.5,28.6,28.6,77.7,37.2,91.2,81.1,98.5,78.2,79.5,51,50,FALSE,41.6,41.6,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,38.7,-6e-4,Quality,GX MACD,337.83,-2.94,408.1,235.23,6.86,12.67,NA,0.34,0.548,0.487,0.1448,0.1564,0.1564,NA,NA,4219083162000,$4.22T,17.6,-2.9%,-1.7%,+23.1%,+34.2%,79.5,79.5,51,67.69999999999999,0.01,Tier 2: Golden Cross
