symbol,date,close
AMD,2025-09-10,159.54
AMZN,2025-09-10,230.33
CRM,2025-09-10,242.57
CRWD,2025-09-10,106.2175
DUOL,2025-09-10,285.91
GOOGL,2025-09-10,239.17
JPM,2025-09-10,300.54
META,2025-09-10,751.98
MSFT,2025-09-10,500.37
NVDA,2025-09-10,177.33
PANW,2025-09-10,197.33
SPY,2025-09-10,652.21
TSLA,2025-09-10,347.79
UNH,2025-09-10,346.78
WMT,2025-09-10,100.41
XOM,2025-09-10,112.5
AAPL,2025-09-11,230.03
AMD,2025-09-11,155.67
AMZN,2025-09-11,229.95
CRM,2025-09-11,246.28
CRWD,2025-09-11,108.345
DUOL,2025-09-11,309.34
GOOGL,2025-09-11,240.37
JPM,2025-09-11,305.56
META,2025-09-11,750.9
MSFT,2025-09-11,501.01
NVDA,2025-09-11,177.17
PANW,2025-09-11,198.33
SPY,2025-09-11,657.63
TSLA,2025-09-11,368.81
UNH,2025-09-11,353.61
WMT,2025-09-11,102.65
XOM,2025-09-11,112.14
AAPL,2025-09-12,234.07
AMD,2025-09-12,158.57
AMZN,2025-09-12,228.15
CRM,2025-09-12,242.76
CRWD,2025-09-12,109.025
DUOL,2025-09-12,307.91
GOOGL,2025-09-12,240.8
JPM,2025-09-12,306.91
META,2025-09-12,755.59
MSFT,2025-09-12,509.9
NVDA,2025-09-12,177.82
PANW,2025-09-12,196.29
SPY,2025-09-12,657.41
TSLA,2025-09-12,395.94
UNH,2025-09-12,352.51
WMT,2025-09-12,103.49
XOM,2025-09-12,112.16
AAPL,2025-09-15,236.7
AMD,2025-09-15,161.16
AMZN,2025-09-15,231.43
CRM,2025-09-15,242.52
CRWD,2025-09-15,111.1925
DUOL,2025-09-15,285.11
GOOGL,2025-09-15,251.61
JPM,2025-09-15,308.9
META,2025-09-15,764.7
MSFT,2025-09-15,515.36
NVDA,2025-09-15,177.75
PANW,2025-09-15,201.28
SPY,2025-09-15,660.91
TSLA,2025-09-15,410.04
UNH,2025-09-15,347.89
WMT,2025-09-15,103.69
XOM,2025-09-15,112.35
AAPL,2025-09-16,238.15
AMD,2025-09-16,160.46
AMZN,2025-09-16,234.05
CRM,2025-09-16,239.31
CRWD,2025-09-16,111.245
DUOL,2025-09-16,280.74
GOOGL,2025-09-16,251.16
JPM,2025-09-16,309.19
META,2025-09-16,779
MSFT,2025-09-16,509.04
NVDA,2025-09-16,174.88
PANW,2025-09-16,201.34
SPY,2025-09-16,660
TSLA,2025-09-16,421.62
UNH,2025-09-16,339.78
WMT,2025-09-16,103.42
XOM,2025-09-16,114.68
AAPL,2025-09-17,238.99
AMD,2025-09-17,159.16
AMZN,2025-09-17,231.62
CRM,2025-09-17,242.21
CRWD,2025-09-17,111.375
DUOL,2025-09-17,279.16
GOOGL,2025-09-17,249.53
JPM,2025-09-17,311.75
META,2025-09-17,775.72
MSFT,2025-09-17,510.02
NVDA,2025-09-17,170.29
PANW,2025-09-17,203.12
SPY,2025-09-17,659.18
TSLA,2025-09-17,425.86
UNH,2025-09-17,341.61
WMT,2025-09-17,104.27
XOM,2025-09-17,115.29
AAPL,2025-09-18,237.88
AMD,2025-09-18,157.92
AMZN,2025-09-18,231.23
CRM,2025-09-18,244.28
CRWD,2025-09-18,125.6575
DUOL,2025-09-18,289.67
GOOGL,2025-09-18,252.03
JPM,2025-09-18,313.23
META,2025-09-18,780.25
MSFT,2025-09-18,508.45
NVDA,2025-09-18,176.24
PANW,2025-09-18,205.68
SPY,2025-09-18,662.26
TSLA,2025-09-18,416.85
UNH,2025-09-18,334.82
WMT,2025-09-18,103.6
XOM,2025-09-18,113.93
AAPL,2025-09-19,245.5
AMD,2025-09-19,157.39
AMZN,2025-09-19,231.48
CRM,2025-09-19,247.09
CRWD,2025-09-19,125.6375
DUOL,2025-09-19,290.9
GOOGL,2025-09-19,254.72
JPM,2025-09-19,314.78
META,2025-09-19,778.38
MSFT,2025-09-19,517.93
NVDA,2025-09-19,176.67
PANW,2025-09-19,208.19
SPY,2025-09-19,663.7
TSLA,2025-09-19,426.07
UNH,2025-09-19,336.69
WMT,2025-09-19,102.33
XOM,2025-09-19,112.82
AAPL,2025-09-22,256.08
AMD,2025-09-22,159.79
AMZN,2025-09-22,227.63
CRM,2025-09-22,249.69
CRWD,2025-09-22,123.285
DUOL,2025-09-22,309.34
GOOGL,2025-09-22,252.53
JPM,2025-09-22,312.44
META,2025-09-22,765.16
MSFT,2025-09-22,514.45
NVDA,2025-09-22,183.61
PANW,2025-09-22,208.18
SPY,2025-09-22,666.84
TSLA,2025-09-22,434.21
UNH,2025-09-22,341.3
WMT,2025-09-22,102.82
XOM,2025-09-22,112.02
AAPL,2025-09-23,254.43
AMD,2025-09-23,160.9
AMZN,2025-09-23,220.71
CRM,2025-09-23,244.56
CRWD,2025-09-23,121.025
DUOL,2025-09-23,299.5
GOOGL,2025-09-23,251.66
JPM,2025-09-23,312.74
META,2025-09-23,755.4
MSFT,2025-09-23,509.23
NVDA,2025-09-23,178.43
PANW,2025-09-23,203.25
SPY,2025-09-23,663.21
TSLA,2025-09-23,425.85
UNH,2025-09-23,347.69
WMT,2025-09-23,102.52
XOM,2025-09-23,113.95
AAPL,2025-09-24,252.31
AMD,2025-09-24,160.88
AMZN,2025-09-24,220.21
CRM,2025-09-24,245.89
CRWD,2025-09-24,119.0825
DUOL,2025-09-24,301.17
GOOGL,2025-09-24,247.14
JPM,2025-09-24,313.42
META,2025-09-24,760.66
MSFT,2025-09-24,510.15
NVDA,2025-09-24,176.97
PANW,2025-09-24,200.7
SPY,2025-09-24,661.1
TSLA,2025-09-24,442.79
UNH,2025-09-24,351.81
WMT,2025-09-24,102.73
XOM,2025-09-24,114.56
AAPL,2025-09-25,256.87
AMD,2025-09-25,161.27
AMZN,2025-09-25,218.15
CRM,2025-09-25,240.95
CRWD,2025-09-25,118.2725
DUOL,2025-09-25,313.49
GOOGL,2025-09-25,245.79
JPM,2025-09-25,313.45
META,2025-09-25,748.91
MSFT,2025-09-25,507.03
NVDA,2025-09-25,177.69
PANW,2025-09-25,202.21
SPY,2025-09-25,658.05
TSLA,2025-09-25,423.39
UNH,2025-09-25,345.56
WMT,2025-09-25,103.05
XOM,2025-09-25,115.59
AAPL,2025-09-26,255.46
AMD,2025-09-26,159.46
AMZN,2025-09-26,219.78
CRM,2025-09-26,243.43
CRWD,2025-09-26,120.355
DUOL,2025-09-26,326.39
GOOGL,2025-09-26,246.54
JPM,2025-09-26,316.06
META,2025-09-26,743.75
MSFT,2025-09-26,511.46
NVDA,2025-09-26,178.19
PANW,2025-09-26,202.37
SPY,2025-09-26,661.82
TSLA,2025-09-26,440.4
UNH,2025-09-26,344.08
WMT,2025-09-26,103.16
XOM,2025-09-26,117.22
AAPL,2025-09-29,254.43
AMD,2025-09-29,161.36
AMZN,2025-09-29,222.17
CRM,2025-09-29,245.1
CRWD,2025-09-29,122.1125
DUOL,2025-09-29,328.78
GOOGL,2025-09-29,244.05
JPM,2025-09-29,315.69
META,2025-09-29,743.4
MSFT,2025-09-29,514.6
NVDA,2025-09-29,181.85
PANW,2025-09-29,203.96
SPY,2025-09-29,663.68
TSLA,2025-09-29,443.21
UNH,2025-09-29,345.18
WMT,2025-09-29,103.08
XOM,2025-09-29,114.22
AAPL,2025-09-30,254.63
AMD,2025-09-30,161.79
AMZN,2025-09-30,219.57
CRM,2025-09-30,237
CRWD,2025-09-30,122.595
DUOL,2025-09-30,321.84
GOOGL,2025-09-30,243.1
JPM,2025-09-30,315.43
META,2025-09-30,734.38
MSFT,2025-09-30,517.95
NVDA,2025-09-30,186.58
PANW,2025-09-30,203.62
SPY,2025-09-30,666.18
TSLA,2025-09-30,444.72
UNH,2025-09-30,345.3
WMT,2025-09-30,103.06
XOM,2025-09-30,112.75
AAPL,2025-10-01,255.45
AMD,2025-10-01,164.01
AMZN,2025-10-01,220.63
CRM,2025-10-01,235.69
CRWD,2025-10-01,124.99
DUOL,2025-10-01,303.72
GOOGL,2025-10-01,244.9
JPM,2025-10-01,310.71
META,2025-10-01,717.34
MSFT,2025-10-01,519.71
NVDA,2025-10-01,187.24
PANW,2025-10-01,206.8
SPY,2025-10-01,668.45
TSLA,2025-10-01,459.46
UNH,2025-10-01,348.3
WMT,2025-10-01,101.96
XOM,2025-10-01,111.99
AAPL,2025-10-02,257.13
AMD,2025-10-02,169.73
AMZN,2025-10-02,222.41
CRM,2025-10-02,238.88
CRWD,2025-10-02,124.2
DUOL,2025-10-02,313
GOOGL,2025-10-02,245.69
JPM,2025-10-02,307.55
META,2025-10-02,727.05
MSFT,2025-10-02,515.74
NVDA,2025-10-02,188.89
PANW,2025-10-02,209.3
SPY,2025-10-02,669.22
TSLA,2025-10-02,436
UNH,2025-10-02,353.72
WMT,2025-10-02,101.7
XOM,2025-10-02,111.29
AAPL,2025-10-03,258.02
AMD,2025-10-03,164.67
AMZN,2025-10-03,219.51
CRM,2025-10-03,240.36
CRWD,2025-10-03,122.47
DUOL,2025-10-03,322.63
GOOGL,2025-10-03,245.35
JPM,2025-10-03,310.03
META,2025-10-03,710.56
MSFT,2025-10-03,517.35
NVDA,2025-10-03,187.62
PANW,2025-10-03,207.19
SPY,2025-10-03,669.21
TSLA,2025-10-03,429.83
UNH,2025-10-03,360.2
WMT,2025-10-03,102.07
XOM,2025-10-03,113.26
AAPL,2025-10-06,256.69
AMD,2025-10-06,203.71
AMZN,2025-10-06,220.9
CRM,2025-10-06,245.78
CRWD,2025-10-06,123.9875
DUOL,2025-10-06,320.31
GOOGL,2025-10-06,250.43
JPM,2025-10-06,309.18
META,2025-10-06,715.66
MSFT,2025-10-06,528.57
NVDA,2025-10-06,185.54
PANW,2025-10-06,212.58
SPY,2025-10-06,671.61
TSLA,2025-10-06,453.25
UNH,2025-10-06,358.77
WMT,2025-10-06,102.7
XOM,2025-10-06,114.2
AAPL,2025-10-07,256.48
AMD,2025-10-07,211.51
AMZN,2025-10-07,221.78
CRM,2025-10-07,239.74
CRWD,2025-10-07,121.155
DUOL,2025-10-07,319.98
GOOGL,2025-10-07,245.76
JPM,2025-10-07,307.69
META,2025-10-07,713.08
MSFT,2025-10-07,523.98
NVDA,2025-10-07,185.04
PANW,2025-10-07,211.04
SPY,2025-10-07,669.12
TSLA,2025-10-07,433.09
UNH,2025-10-07,363.66
WMT,2025-10-07,103.24
XOM,2025-10-07,114.26
AAPL,2025-10-08,258.06
AMD,2025-10-08,235.56
AMZN,2025-10-08,225.22
CRM,2025-10-08,240.43
CRWD,2025-10-08,127.4875
DUOL,2025-10-08,347.27
GOOGL,2025-10-08,244.62
JPM,2025-10-08,304.03
META,2025-10-08,717.84
MSFT,2025-10-08,524.85
NVDA,2025-10-08,189.11
PANW,2025-10-08,217.79
SPY,2025-10-08,673.11
TSLA,2025-10-08,438.69
UNH,2025-10-08,369.92
WMT,2025-10-08,102.9
XOM,2025-10-08,114.02
AAPL,2025-10-09,254.04
AMD,2025-10-09,232.89
AMZN,2025-10-09,227.74
CRM,2025-10-09,245.33
CRWD,2025-10-09,127.2825
DUOL,2025-10-09,337.19
GOOGL,2025-10-09,241.53
JPM,2025-10-09,305.53
META,2025-10-09,733.51
MSFT,2025-10-09,522.4
NVDA,2025-10-09,192.57
PANW,2025-10-09,215.17
SPY,2025-10-09,671.16
TSLA,2025-10-09,435.54
UNH,2025-10-09,367.69
WMT,2025-10-09,101.77
XOM,2025-10-09,112.91
AAPL,2025-10-10,245.27
AMD,2025-10-10,214.9
AMZN,2025-10-10,216.37
CRM,2025-10-10,241.68
CRWD,2025-10-10,123.415
DUOL,2025-10-10,325
GOOGL,2025-10-10,236.57
JPM,2025-10-10,300.89
META,2025-10-10,705.3
MSFT,2025-10-10,510.96
NVDA,2025-10-10,183.16
PANW,2025-10-10,208.55
SPY,2025-10-10,653.02
TSLA,2025-10-10,413.49
UNH,2025-10-10,354.5
WMT,2025-10-10,101.84
XOM,2025-10-10,110.73
AAPL,2025-10-13,247.66
AMD,2025-10-13,216.42
AMZN,2025-10-13,220.07
CRM,2025-10-13,248.75
CRWD,2025-10-13,127.1525
DUOL,2025-10-13,330
GOOGL,2025-10-13,244.15
JPM,2025-10-13,307.97
META,2025-10-13,715.7
MSFT,2025-10-13,514.05
NVDA,2025-10-13,188.32
PANW,2025-10-13,213.28
SPY,2025-10-13,663.04
TSLA,2025-10-13,435.9
UNH,2025-10-13,358.66
WMT,2025-10-13,102.12
XOM,2025-10-13,112.24
AAPL,2025-10-14,247.77
AMD,2025-10-14,218.09
AMZN,2025-10-14,216.39
CRM,2025-10-14,239.77
CRWD,2025-10-14,122.235
DUOL,2025-10-14,332.6
GOOGL,2025-10-14,245.45
JPM,2025-10-14,302.08
META,2025-10-14,708.65
MSFT,2025-10-14,513.57
NVDA,2025-10-14,180.03
PANW,2025-10-14,207.56
SPY,2025-10-14,662.23
TSLA,2025-10-14,429.24
UNH,2025-10-14,359.93
WMT,2025-10-14,107.21
XOM,2025-10-14,112.29
AAPL,2025-10-15,249.34
AMD,2025-10-15,238.6
AMZN,2025-10-15,215.57
CRM,2025-10-15,236.58
CRWD,2025-10-15,122.255
DUOL,2025-10-15,341.08
GOOGL,2025-10-15,251.03
JPM,2025-10-15,305.69
META,2025-10-15,717.55
MSFT,2025-10-15,513.43
NVDA,2025-10-15,179.83
PANW,2025-10-15,206.7
SPY,2025-10-15,665.17
TSLA,2025-10-15,435.15
UNH,2025-10-15,361.15
WMT,2025-10-15,109.03
XOM,2025-10-15,111.61
AAPL,2025-10-16,247.45
AMD,2025-10-16,234.56
AMZN,2025-10-16,214.47
CRM,2025-10-16,246
CRWD,2025-10-16,120.5575
DUOL,2025-10-16,330.56
GOOGL,2025-10-16,251.46
JPM,2025-10-16,298.54
META,2025-10-16,712.07
MSFT,2025-10-16,511.61
NVDA,2025-10-16,181.81
PANW,2025-10-16,205.51
SPY,2025-10-16,660.64
TSLA,2025-10-16,428.75
UNH,2025-10-16,356.67
WMT,2025-10-16,106.47
XOM,2025-10-16,110.64
AAPL,2025-10-17,252.29
AMD,2025-10-17,233.08
AMZN,2025-10-17,213.04
CRM,2025-10-17,243.08
CRWD,2025-10-17,121.1625
DUOL,2025-10-17,324.02
GOOGL,2025-10-17,253.3
JPM,2025-10-17,297.56
META,2025-10-17,716.92
MSFT,2025-10-17,513.58
NVDA,2025-10-17,183.22
PANW,2025-10-17,207.89
SPY,2025-10-17,664.39
TSLA,2025-10-17,439.31
UNH,2025-10-17,356.6
WMT,2025-10-17,107.73
XOM,2025-10-17,112.24
AAPL,2025-10-20,262.24
AMD,2025-10-20,240.56
AMZN,2025-10-20,216.48
CRM,2025-10-20,254.28
CRWD,2025-10-20,125.9025
DUOL,2025-10-20,312.73
GOOGL,2025-10-20,256.55
JPM,2025-10-20,302.36
META,2025-10-20,732.17
MSFT,2025-10-20,516.79
NVDA,2025-10-20,182.64
PANW,2025-10-20,211.82
SPY,2025-10-20,671.3
TSLA,2025-10-20,447.43
UNH,2025-10-20,364.48
WMT,2025-10-20,107.05
XOM,2025-10-20,112.7
AAPL,2025-10-21,262.77
AMD,2025-10-21,238.03
AMZN,2025-10-21,222.03
CRM,2025-10-21,263.41
CRWD,2025-10-21,125.9875
DUOL,2025-10-21,317.61
GOOGL,2025-10-21,250.46
JPM,2025-10-21,297.09
META,2025-10-21,733.27
MSFT,2025-10-21,517.66
NVDA,2025-10-21,181.16
PANW,2025-10-21,214.4
SPY,2025-10-21,671.29
TSLA,2025-10-21,442.6
UNH,2025-10-21,365.37
WMT,2025-10-21,106.22
XOM,2025-10-21,112.71
AAPL,2025-10-22,258.45
AMD,2025-10-22,230.23
AMZN,2025-10-22,217.95
CRM,2025-10-22,256.64
CRWD,2025-10-22,125.0275
DUOL,2025-10-22,307.57
GOOGL,2025-10-22,251.69
JPM,2025-10-22,294.11
META,2025-10-22,733.41
MSFT,2025-10-22,520.54
NVDA,2025-10-22,180.28
PANW,2025-10-22,212.42
SPY,2025-10-22,667.8
TSLA,2025-10-22,438.97
UNH,2025-10-22,361.49
WMT,2025-10-22,107.14
XOM,2025-10-22,114.71
AAPL,2025-10-23,259.58
AMD,2025-10-23,234.99
AMZN,2025-10-23,221.09
CRM,2025-10-23,255.05
CRWD,2025-10-23,130.495
DUOL,2025-10-23,313.45
GOOGL,2025-10-23,253.08
JPM,2025-10-23,294.54
META,2025-10-23,734
MSFT,2025-10-23,520.56
NVDA,2025-10-23,182.16
PANW,2025-10-23,215.02
SPY,2025-10-23,671.76
TSLA,2025-10-23,448.98
UNH,2025-10-23,360.45
WMT,2025-10-23,106.86
XOM,2025-10-23,115.98
AAPL,2025-10-24,262.82
AMD,2025-10-24,252.92
AMZN,2025-10-24,224.21
CRM,2025-10-24,254.83
CRWD,2025-10-24,131.83
DUOL,2025-10-24,312
GOOGL,2025-10-24,259.92
JPM,2025-10-24,300.44
META,2025-10-24,738.36
MSFT,2025-10-24,523.61
NVDA,2025-10-24,186.26
PANW,2025-10-24,217.11
SPY,2025-10-24,677.25
TSLA,2025-10-24,433.72
UNH,2025-10-24,362.5
WMT,2025-10-24,106.17
XOM,2025-10-24,115.39
AAPL,2025-10-27,268.81
AMD,2025-10-27,259.67
AMZN,2025-10-27,226.97
CRM,2025-10-27,255.47
CRWD,2025-10-27,132.425
DUOL,2025-10-27,306.73
GOOGL,2025-10-27,269.27
JPM,2025-10-27,304.15
META,2025-10-27,750.82
MSFT,2025-10-27,531.52
NVDA,2025-10-27,191.49
PANW,2025-10-27,220.29
SPY,2025-10-27,685.24
TSLA,2025-10-27,452.42
UNH,2025-10-27,365.98
WMT,2025-10-27,104.47
XOM,2025-10-27,115.94
AAPL,2025-10-28,269
AMD,2025-10-28,258.01
AMZN,2025-10-28,229.25
CRM,2025-10-28,254.26
CRWD,2025-10-28,136.735
DUOL,2025-10-28,293.88
GOOGL,2025-10-28,267.47
JPM,2025-10-28,305.36
META,2025-10-28,751.44
MSFT,2025-10-28,542.07
NVDA,2025-10-28,201.03
PANW,2025-10-28,221.38
SPY,2025-10-28,687.06
TSLA,2025-10-28,460.55
UNH,2025-10-28,367.84
WMT,2025-10-28,103.17
XOM,2025-10-28,115.03
AAPL,2025-10-29,269.7
AMD,2025-10-29,264.33
AMZN,2025-10-29,230.3
CRM,2025-10-29,251.46
CRWD,2025-10-29,136.375
DUOL,2025-10-29,272.76
GOOGL,2025-10-29,274.57
JPM,2025-10-29,305.51
META,2025-10-29,751.67
MSFT,2025-10-29,541.55
NVDA,2025-10-29,207.04
PANW,2025-10-29,217.16
SPY,2025-10-29,687.39
TSLA,2025-10-29,461.51
UNH,2025-10-29,355.26
WMT,2025-10-29,102.46
XOM,2025-10-29,116.45
AAPL,2025-10-30,271.4
AMD,2025-10-30,254.84
AMZN,2025-10-30,222.86
CRM,2025-10-30,256.65
CRWD,2025-10-30,134.67
DUOL,2025-10-30,262.82
GOOGL,2025-10-30,281.48
JPM,2025-10-30,309.44
META,2025-10-30,666.47
MSFT,2025-10-30,525.76
NVDA,2025-10-30,202.89
PANW,2025-10-30,218.27
SPY,2025-10-30,679.83
TSLA,2025-10-30,440.1
UNH,2025-10-30,344.75
WMT,2025-10-30,102.23
XOM,2025-10-30,114.69
AAPL,2025-10-31,270.37
AMD,2025-10-31,256.12
AMZN,2025-10-31,244.22
CRM,2025-10-31,260.41
CRWD,2025-10-31,135.7525
DUOL,2025-10-31,270.64
GOOGL,2025-10-31,281.19
JPM,2025-10-31,311.12
META,2025-10-31,648.35
MSFT,2025-10-31,517.81
NVDA,2025-10-31,202.49
PANW,2025-10-31,220.24
SPY,2025-10-31,682.06
TSLA,2025-10-31,456.56
UNH,2025-10-31,341.56
WMT,2025-10-31,101.18
XOM,2025-10-31,114.36
AAPL,2025-11-03,269.05
AMD,2025-11-03,259.65
AMZN,2025-11-03,254
CRM,2025-11-03,261.34
CRWD,2025-11-03,137.98
DUOL,2025-11-03,264.93
GOOGL,2025-11-03,283.72
JPM,2025-11-03,309.35
META,2025-11-03,637.71
MSFT,2025-11-03,517.03
NVDA,2025-11-03,206.88
PANW,2025-11-03,219.23
SPY,2025-11-03,683.34
TSLA,2025-11-03,468.37
UNH,2025-11-03,333.79
WMT,2025-11-03,101.59
XOM,2025-11-03,113.76
AAPL,2025-11-04,270.04
AMD,2025-11-04,250.05
AMZN,2025-11-04,249.32
CRM,2025-11-04,254.44
CRWD,2025-11-04,133.48
DUOL,2025-11-04,262.04
GOOGL,2025-11-04,277.54
JPM,2025-11-04,309.25
META,2025-11-04,627.32
MSFT,2025-11-04,514.33
NVDA,2025-11-04,198.69
PANW,2025-11-04,214.52
SPY,2025-11-04,675.24
TSLA,2025-11-04,444.26
UNH,2025-11-04,330.83
WMT,2025-11-04,102.27
XOM,2025-11-04,114.14
AAPL,2025-11-05,270.14
AMD,2025-11-05,256.33
AMZN,2025-11-05,250.2
CRM,2025-11-05,252.68
CRWD,2025-11-05,133.535
DUOL,2025-11-05,260.02
GOOGL,2025-11-05,284.31
JPM,2025-11-05,311.68
META,2025-11-05,635.95
MSFT,2025-11-05,507.16
NVDA,2025-11-05,195.21
PANW,2025-11-05,213.18
SPY,2025-11-05,677.58
TSLA,2025-11-05,462.07
UNH,2025-11-05,327.74
WMT,2025-11-05,101.47
XOM,2025-11-05,113.68
AAPL,2025-11-06,269.77
AMD,2025-11-06,237.7
AMZN,2025-11-06,243.04
CRM,2025-11-06,239.27
CRWD,2025-11-06,133.13
DUOL,2025-11-06,193.74
GOOGL,2025-11-06,284.75
JPM,2025-11-06,313.42
META,2025-11-06,618.94
MSFT,2025-11-06,497.1
NVDA,2025-11-06,188.08
PANW,2025-11-06,211.37
SPY,2025-11-06,670.31
TSLA,2025-11-06,445.91
UNH,2025-11-06,321.56
WMT,2025-11-06,101.68
XOM,2025-11-06,114.5
AAPL,2025-11-07,268.47
AMD,2025-11-07,233.54
AMZN,2025-11-07,244.41
CRM,2025-11-07,239.88
CRWD,2025-11-07,134.9525
DUOL,2025-11-07,201.21
GOOGL,2025-11-07,278.83
JPM,2025-11-07,314.21
META,2025-11-07,621.71
MSFT,2025-11-07,496.82
NVDA,2025-11-07,188.15
PANW,2025-11-07,212.29
SPY,2025-11-07,670.97
TSLA,2025-11-07,429.52
UNH,2025-11-07,324.21
WMT,2025-11-07,102.59
XOM,2025-11-07,117.22
AAPL,2025-11-10,269.43
AMD,2025-11-10,243.98
AMZN,2025-11-10,248.4
CRM,2025-11-10,241.71
CRWD,2025-11-10,139.3825
DUOL,2025-11-10,192.8
GOOGL,2025-11-10,290.1
JPM,2025-11-10,316.89
META,2025-11-10,631.76
MSFT,2025-11-10,506
NVDA,2025-11-10,199.05
PANW,2025-11-10,216.54
SPY,2025-11-10,681.44
TSLA,2025-11-10,445.23
UNH,2025-11-10,321.58
WMT,2025-11-10,102.42
XOM,2025-11-10,118.22
AAPL,2025-11-11,275.25
AMD,2025-11-11,237.52
AMZN,2025-11-11,249.1
CRM,2025-11-11,244.5
CRWD,2025-11-11,139.1825
DUOL,2025-11-11,194.89
GOOGL,2025-11-11,291.31
JPM,2025-11-11,315.62
META,2025-11-11,627.08
MSFT,2025-11-11,508.68
NVDA,2025-11-11,193.16
PANW,2025-11-11,218.27
SPY,2025-11-11,683
TSLA,2025-11-11,439.62
UNH,2025-11-11,327.45
WMT,2025-11-11,103.44
XOM,2025-11-11,119.78
AAPL,2025-11-12,273.47
AMD,2025-11-12,258.89
AMZN,2025-11-12,244.2
CRM,2025-11-12,246.02
CRWD,2025-11-12,136.465
DUOL,2025-11-12,186.58
GOOGL,2025-11-12,286.71
JPM,2025-11-12,320.41
META,2025-11-12,609.01
MSFT,2025-11-12,511.14
NVDA,2025-11-12,193.8
PANW,2025-11-12,210.04
SPY,2025-11-12,683.38
TSLA,2025-11-12,430.6
UNH,2025-11-12,339.06
WMT,2025-11-12,103.44
XOM,2025-11-12,118.12
AAPL,2025-11-13,272.95
AMD,2025-11-13,247.96
AMZN,2025-11-13,237.58
CRM,2025-11-13,240.43
CRWD,2025-11-13,132.445
DUOL,2025-11-13,186.54
GOOGL,2025-11-13,278.57
JPM,2025-11-13,309.48
META,2025-11-13,609.89
MSFT,2025-11-13,503.29
NVDA,2025-11-13,186.86
PANW,2025-11-13,204.77
SPY,2025-11-13,672.04
TSLA,2025-11-13,401.99
UNH,2025-11-13,332.52
WMT,2025-11-13,102.54
XOM,2025-11-13,118.79
AAPL,2025-11-14,272.41
AMD,2025-11-14,246.81
AMZN,2025-11-14,234.69
CRM,2025-11-14,243.66
CRWD,2025-11-14,134.3875
DUOL,2025-11-14,185.07
GOOGL,2025-11-14,276.41
JPM,2025-11-14,303.61
META,2025-11-14,609.46
MSFT,2025-11-14,510.18
NVDA,2025-11-14,190.17
PANW,2025-11-14,205.25
SPY,2025-11-14,671.93
TSLA,2025-11-14,404.35
UNH,2025-11-14,321.86
WMT,2025-11-14,102.48
XOM,2025-11-14,119.29
AAPL,2025-11-17,267.46
AMD,2025-11-17,240.52
AMZN,2025-11-17,232.87
CRM,2025-11-17,237.03
CRWD,2025-11-17,132.445
DUOL,2025-11-17,178.27
GOOGL,2025-11-17,285.02
JPM,2025-11-17,300.37
META,2025-11-17,602.01
MSFT,2025-11-17,507.49
NVDA,2025-11-17,186.6
PANW,2025-11-17,202.9
SPY,2025-11-17,665.67
TSLA,2025-11-17,408.92
UNH,2025-11-17,320.52
WMT,2025-11-17,102.95
XOM,2025-11-17,117.68
AAPL,2025-11-18,267.44
AMD,2025-11-18,230.29
AMZN,2025-11-18,222.55
CRM,2025-11-18,233.5
CRWD,2025-11-18,128.4175
DUOL,2025-11-18,175.45
GOOGL,2025-11-18,284.28
JPM,2025-11-18,299.41
META,2025-11-18,597.69
MSFT,2025-11-18,493.79
NVDA,2025-11-18,181.36
PANW,2025-11-18,201
SPY,2025-11-18,660.08
TSLA,2025-11-18,401.25
UNH,2025-11-18,313.58
WMT,2025-11-18,101.39
XOM,2025-11-18,119.03
AAPL,2025-11-19,268.56
AMD,2025-11-19,223.55
AMZN,2025-11-19,222.69
CRM,2025-11-19,227.88
CRWD,2025-11-19,130.1475
DUOL,2025-11-19,174.48
GOOGL,2025-11-19,292.81
JPM,2025-11-19,303.27
META,2025-11-19,590.32
MSFT,2025-11-19,487.12
NVDA,2025-11-19,186.52
PANW,2025-11-19,199.9
SPY,2025-11-19,662.63
TSLA,2025-11-19,403.99
UNH,2025-11-19,309.09
WMT,2025-11-19,100.61
XOM,2025-11-19,117.35
AAPL,2025-11-20,266.25
AMD,2025-11-20,206.02
AMZN,2025-11-20,217.14
CRM,2025-11-20,225.37
CRWD,2025-11-20,125.3275
DUOL,2025-11-20,168.01
GOOGL,2025-11-20,289.45
JPM,2025-11-20,298.38
META,2025-11-20,589.15
MSFT,2025-11-20,478.43
NVDA,2025-11-20,180.64
PANW,2025-11-20,185.07
SPY,2025-11-20,652.53
TSLA,2025-11-20,395.23
UNH,2025-11-20,311.54
WMT,2025-11-20,107.11
XOM,2025-11-20,117.02
AAPL,2025-11-21,271.49
AMD,2025-11-21,203.78
AMZN,2025-11-21,220.69
CRM,2025-11-21,227.11
CRWD,2025-11-21,122.6675
DUOL,2025-11-21,172.78
GOOGL,2025-11-21,299.66
JPM,2025-11-21,298.02
META,2025-11-21,594.25
MSFT,2025-11-21,472.12
NVDA,2025-11-21,178.88
PANW,2025-11-21,182.9
SPY,2025-11-21,659.03
TSLA,2025-11-21,391.09
UNH,2025-11-21,319.97
WMT,2025-11-21,105.32
XOM,2025-11-21,117.08
AAPL,2025-11-24,275.92
AMD,2025-11-24,215.05
AMZN,2025-11-24,226.28
CRM,2025-11-24,226.82
CRWD,2025-11-24,126.705
DUOL,2025-11-24,172.47
GOOGL,2025-11-24,318.58
JPM,2025-11-24,298
